"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5163","consent.html","external-html","0","5289","0.0-0.0","2adn4tn4cmfuz61swwx9","male","battle","","","","",""
"26389","","instructions","1","31682","0.0-1.0","2adn4tn4cmfuz61swwx9","male","battle","[{""page_index"":0,""viewing_time"":4919},{""page_index"":1,""viewing_time"":18224},{""page_index"":2,""viewing_time"":2430},{""page_index"":3,""viewing_time"":816}]","","","",""
"50819","","html-slider-response","2","82504","0.0-2.0","2adn4tn4cmfuz61swwx9","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"3523","","survey-likert","3","86030","0.0-3.0-0.0","2adn4tn4cmfuz61swwx9","male","battle","","","","sympathy","{""Q0"":0}"
"3069","","survey-likert","4","89100","0.0-3.0-1.0","2adn4tn4cmfuz61swwx9","male","battle","","","","peace","{""Q0"":4}"
"12400","","survey-likert","5","101502","0.0-3.0-2.0","2adn4tn4cmfuz61swwx9","male","battle","","","","guilty","{""Q0"":3}"
"1934","","survey-likert","6","103437","0.0-3.0-3.0","2adn4tn4cmfuz61swwx9","male","battle","","","","urgent","{""Q0"":4}"
"2065","","survey-multi-choice","7","105505","0.0-4.0-0.0","2adn4tn4cmfuz61swwx9","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2764","","survey-multi-choice","8","108271","0.0-4.0-1.0","2adn4tn4cmfuz61swwx9","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"7945","","survey-multi-choice","9","116221","0.0-5.0","2adn4tn4cmfuz61swwx9","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"5140","","survey-text","10","121363","0.0-6.0","2adn4tn4cmfuz61swwx9","male","battle","","","","age","{""Q0"":""36""}"
"5181","","survey-text","11","126545","0.0-7.0","2adn4tn4cmfuz61swwx9","male","battle","","","","purpose","{""Q0"":""I'm not sure.""}"
"5253","","survey-text","12","131800","0.0-8.0","2adn4tn4cmfuz61swwx9","male","battle","","","","feedback","{""Q0"":""No, thank you.""}"
"45478","debrief.html","external-html","13","177548","0.0-9.0","2adn4tn4cmfuz61swwx9","male","battle","","","","",""
