"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"23569","consent.html","external-html","0","23914","0.0-0.0","hoxoxdu2hmyxbr837lud","male","battle","","","","",""
"36169","","instructions","1","60088","0.0-1.0","hoxoxdu2hmyxbr837lud","male","battle","[{""page_index"":0,""viewing_time"":6594},{""page_index"":1,""viewing_time"":22536},{""page_index"":2,""viewing_time"":5561},{""page_index"":3,""viewing_time"":1476}]","","","",""
"93481","","html-slider-response","2","153577","0.0-2.0","hoxoxdu2hmyxbr837lud","male","battle","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"11288","","survey-likert","3","164872","0.0-3.0-0.0","hoxoxdu2hmyxbr837lud","male","battle","","","","guilty","{""Q0"":1}"
"6784","","survey-likert","4","171661","0.0-3.0-1.0","hoxoxdu2hmyxbr837lud","male","battle","","","","peace","{""Q0"":5}"
"3928","","survey-likert","5","175596","0.0-3.0-2.0","hoxoxdu2hmyxbr837lud","male","battle","","","","sympathy","{""Q0"":6}"
"3660","","survey-likert","6","179261","0.0-3.0-3.0","hoxoxdu2hmyxbr837lud","male","battle","","","","urgent","{""Q0"":5}"
"2918","","survey-multi-choice","7","182187","0.0-4.0-0.0","hoxoxdu2hmyxbr837lud","male","battle","","","","self-cancer","{""Q0"":""No""}"
"3372","","survey-multi-choice","8","185568","0.0-4.0-1.0","hoxoxdu2hmyxbr837lud","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"12237","","survey-multi-choice","9","197836","0.0-5.0","hoxoxdu2hmyxbr837lud","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"5684","","survey-text","10","203526","0.0-6.0","hoxoxdu2hmyxbr837lud","male","battle","","","","age","{""Q0"":""61""}"
"17598","","survey-text","11","221127","0.0-7.0","hoxoxdu2hmyxbr837lud","male","battle","","","","purpose","{""Q0"":""I'm not sure....maybe something about sympathy?""}"
"2287","","survey-text","12","223417","0.0-8.0","hoxoxdu2hmyxbr837lud","male","battle","","","","feedback","{""Q0"":""""}"
"43894","debrief.html","external-html","13","267848","0.0-9.0","hoxoxdu2hmyxbr837lud","male","battle","","","","",""
