"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5179","consent.html","external-html","0","5266","0.0-0.0","x38edjkhvtpdabe0fg3r","female","journey","","","","",""
"22485","","instructions","1","27752","0.0-1.0","x38edjkhvtpdabe0fg3r","female","journey","[{""page_index"":0,""viewing_time"":5980},{""page_index"":1,""viewing_time"":11728},{""page_index"":2,""viewing_time"":3576},{""page_index"":3,""viewing_time"":1200}]","","","",""
"9911","","html-slider-response","2","37666","0.0-2.0","x38edjkhvtpdabe0fg3r","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"4738","","survey-likert","3","42407","0.0-3.0-0.0","x38edjkhvtpdabe0fg3r","female","journey","","","","sympathy","{""Q0"":3}"
"3046","","survey-likert","4","45455","0.0-3.0-1.0","x38edjkhvtpdabe0fg3r","female","journey","","","","peace","{""Q0"":3}"
"4174","","survey-likert","5","49631","0.0-3.0-2.0","x38edjkhvtpdabe0fg3r","female","journey","","","","urgent","{""Q0"":5}"
"8086","","survey-likert","6","57719","0.0-3.0-3.0","x38edjkhvtpdabe0fg3r","female","journey","","","","guilty","{""Q0"":1}"
"3855","","survey-multi-choice","7","61577","0.0-4.0-0.0","x38edjkhvtpdabe0fg3r","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2203","","survey-multi-choice","8","63782","0.0-4.0-1.0","x38edjkhvtpdabe0fg3r","female","journey","","","","self-cancer","{""Q0"":""No""}"
"8153","","survey-multi-choice","9","71943","0.0-5.0","x38edjkhvtpdabe0fg3r","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3670","","survey-text","10","75614","0.0-6.0","x38edjkhvtpdabe0fg3r","female","journey","","","","age","{""Q0"":""38""}"
"7873","","survey-text","11","83488","0.0-7.0","x38edjkhvtpdabe0fg3r","female","journey","","","","purpose","{""Q0"":""i dont know""}"
"1165","","survey-text","12","84655","0.0-8.0","x38edjkhvtpdabe0fg3r","female","journey","","","","feedback","{""Q0"":""""}"
"2566","debrief.html","external-html","13","87311","0.0-9.0","x38edjkhvtpdabe0fg3r","female","journey","","","","",""
