"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"10251","consent.html","external-html","0","10472","0.0-0.0","s4lpzc71y33wkwqduhom","male","battle","","","","",""
"10891","","instructions","1","21365","0.0-1.0","s4lpzc71y33wkwqduhom","male","battle","[{""page_index"":0,""viewing_time"":2097},{""page_index"":1,""viewing_time"":5363},{""page_index"":2,""viewing_time"":2398},{""page_index"":3,""viewing_time"":1030}]","","","",""
"27209","","html-slider-response","2","48583","0.0-2.0","s4lpzc71y33wkwqduhom","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"8318","","survey-likert","3","56915","0.0-3.0-0.0","s4lpzc71y33wkwqduhom","male","battle","","","","sympathy","{""Q0"":4}"
"2830","","survey-likert","4","59751","0.0-3.0-1.0","s4lpzc71y33wkwqduhom","male","battle","","","","urgent","{""Q0"":3}"
"8994","","survey-likert","5","68749","0.0-3.0-2.0","s4lpzc71y33wkwqduhom","male","battle","","","","guilty","{""Q0"":4}"
"8711","","survey-likert","6","77465","0.0-3.0-3.0","s4lpzc71y33wkwqduhom","male","battle","","","","peace","{""Q0"":3}"
"2753","","survey-multi-choice","7","80232","0.0-4.0-0.0","s4lpzc71y33wkwqduhom","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2733","","survey-multi-choice","8","82973","0.0-4.0-1.0","s4lpzc71y33wkwqduhom","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"9254","","survey-multi-choice","9","92266","0.0-5.0","s4lpzc71y33wkwqduhom","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"2517","","survey-text","10","94788","0.0-6.0","s4lpzc71y33wkwqduhom","male","battle","","","","age","{""Q0"":""30""}"
"4660","","survey-text","11","99451","0.0-7.0","s4lpzc71y33wkwqduhom","male","battle","","","","purpose","{""Q0"":""not sure""}"
"2019","","survey-text","12","101473","0.0-8.0","s4lpzc71y33wkwqduhom","male","battle","","","","feedback","{""Q0"":""""}"
"4169","debrief.html","external-html","13","105984","0.0-9.0","s4lpzc71y33wkwqduhom","male","battle","","","","",""
