"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3717","consent.html","external-html","0","3749","0.0-0.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","",""
"21499","","instructions","1","25250","0.0-1.0","2brmb1p5r8kgrmyo3aua","female","journey","[{""page_index"":0,""viewing_time"":4317},{""page_index"":1,""viewing_time"":11995},{""page_index"":2,""viewing_time"":3858},{""page_index"":3,""viewing_time"":1328}]","","","",""
"45527","","html-slider-response","2","70780","0.0-2.0","2brmb1p5r8kgrmyo3aua","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"8795","","survey-likert","3","79576","0.0-3.0-0.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","guilty","{""Q0"":3}"
"2323","","survey-likert","4","81901","0.0-3.0-1.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","peace","{""Q0"":3}"
"3045","","survey-likert","5","84947","0.0-3.0-2.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","sympathy","{""Q0"":6}"
"2582","","survey-likert","6","87530","0.0-3.0-3.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","urgent","{""Q0"":6}"
"12300","","survey-multi-choice","7","99832","0.0-4.0-0.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","self-cancer","{""Q0"":""No""}"
"2690","","survey-multi-choice","8","102524","0.0-4.0-1.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"9719","","survey-multi-choice","9","112250","0.0-5.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4413","","survey-text","10","116670","0.0-6.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","age","{""Q0"":""71""}"
"1983","","survey-text","11","118654","0.0-7.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","purpose","{""Q0"":""""}"
"1533","","survey-text","12","120188","0.0-8.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","feedback","{""Q0"":""""}"
"4302","debrief.html","external-html","13","124868","0.0-9.0","2brmb1p5r8kgrmyo3aua","female","journey","","","","",""
