"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"104620","consent.html","external-html","0","104930","0.0-0.0","n4voarbqb114l3osqk4d","male","journey","","","","",""
"4658","","instructions","1","109593","0.0-1.0","n4voarbqb114l3osqk4d","male","journey","[{""page_index"":0,""viewing_time"":1378},{""page_index"":1,""viewing_time"":1316},{""page_index"":2,""viewing_time"":1100},{""page_index"":3,""viewing_time"":859}]","","","",""
"6282","","html-slider-response","2","115885","0.0-2.0","n4voarbqb114l3osqk4d","male","journey","","21","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"2678","","survey-likert","3","118572","0.0-3.0-0.0","n4voarbqb114l3osqk4d","male","journey","","","","guilty","{""Q0"":2}"
"1048","","survey-likert","4","119661","0.0-3.0-1.0","n4voarbqb114l3osqk4d","male","journey","","","","urgent","{""Q0"":2}"
"957","","survey-likert","5","120658","0.0-3.0-2.0","n4voarbqb114l3osqk4d","male","journey","","","","sympathy","{""Q0"":0}"
"989","","survey-likert","6","121690","0.0-3.0-3.0","n4voarbqb114l3osqk4d","male","journey","","","","peace","{""Q0"":6}"
"2878","","survey-multi-choice","7","124643","0.0-4.0-0.0","n4voarbqb114l3osqk4d","male","journey","","","","self-cancer","{""Q0"":""No""}"
"2097","","survey-multi-choice","8","126790","0.0-4.0-1.0","n4voarbqb114l3osqk4d","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"11577","","survey-multi-choice","9","138444","0.0-5.0","n4voarbqb114l3osqk4d","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"2185","","survey-text","10","140673","0.0-6.0","n4voarbqb114l3osqk4d","male","journey","","","","age","{""Q0"":""""}"
"1435","","survey-text","11","142116","0.0-7.0","n4voarbqb114l3osqk4d","male","journey","","","","purpose","{""Q0"":""""}"
"801","","survey-text","12","142921","0.0-8.0","n4voarbqb114l3osqk4d","male","journey","","","","feedback","{""Q0"":""""}"
"5815","debrief.html","external-html","13","149031","0.0-9.0","n4voarbqb114l3osqk4d","male","journey","","","","",""
