"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"17168","consent.html","external-html","0","17247","0.0-0.0","6pnqgm27q3wexos9ohmy","male","literal","","","","",""
"8544","","instructions","1","25791","0.0-1.0","6pnqgm27q3wexos9ohmy","male","literal","[{""page_index"":0,""viewing_time"":2194},{""page_index"":1,""viewing_time"":4411},{""page_index"":2,""viewing_time"":1409},{""page_index"":3,""viewing_time"":530}]","","","",""
"3892","","html-slider-response","2","29684","0.0-2.0","6pnqgm27q3wexos9ohmy","male","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"4975","","survey-likert","3","34661","0.0-3.0-0.0","6pnqgm27q3wexos9ohmy","male","literal","","","","guilty","{""Q0"":3}"
"1254","","survey-likert","4","35917","0.0-3.0-1.0","6pnqgm27q3wexos9ohmy","male","literal","","","","peace","{""Q0"":4}"
"1838","","survey-likert","5","37756","0.0-3.0-2.0","6pnqgm27q3wexos9ohmy","male","literal","","","","sympathy","{""Q0"":1}"
"919","","survey-likert","6","38676","0.0-3.0-3.0","6pnqgm27q3wexos9ohmy","male","literal","","","","urgent","{""Q0"":1}"
"11732","","survey-multi-choice","7","50411","0.0-4.0-0.0","6pnqgm27q3wexos9ohmy","male","literal","","","","self-cancer","{""Q0"":""No""}"
"1712","","survey-multi-choice","8","52124","0.0-4.0-1.0","6pnqgm27q3wexos9ohmy","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"4693","","survey-multi-choice","9","56826","0.0-5.0","6pnqgm27q3wexos9ohmy","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"1784","","survey-text","10","58612","0.0-6.0","6pnqgm27q3wexos9ohmy","male","literal","","","","age","{""Q0"":""19""}"
"2287","","survey-text","11","60899","0.0-7.0","6pnqgm27q3wexos9ohmy","male","literal","","","","purpose","{""Q0"":""I do not know.""}"
"1335","","survey-text","12","62236","0.0-8.0","6pnqgm27q3wexos9ohmy","male","literal","","","","feedback","{""Q0"":""No""}"
"1159","debrief.html","external-html","13","63557","0.0-9.0","6pnqgm27q3wexos9ohmy","male","literal","","","","",""
