"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5957","consent.html","external-html","0","6062","0.0-0.0","k8l9t354g77jfk2f5v1c","female","journey","","","","",""
"22159","","instructions","1","28222","0.0-1.0","k8l9t354g77jfk2f5v1c","female","journey","[{""page_index"":0,""viewing_time"":2190},{""page_index"":1,""viewing_time"":17973},{""page_index"":2,""viewing_time"":1275},{""page_index"":3,""viewing_time"":720}]","","","",""
"34107","","html-slider-response","2","62330","0.0-2.0","k8l9t354g77jfk2f5v1c","female","journey","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"5659","","survey-likert","3","67990","0.0-3.0-0.0","k8l9t354g77jfk2f5v1c","female","journey","","","","urgent","{""Q0"":5}"
"2581","","survey-likert","4","70572","0.0-3.0-1.0","k8l9t354g77jfk2f5v1c","female","journey","","","","sympathy","{""Q0"":6}"
"3863","","survey-likert","5","74436","0.0-3.0-2.0","k8l9t354g77jfk2f5v1c","female","journey","","","","guilty","{""Q0"":5}"
"4125","","survey-likert","6","78563","0.0-3.0-3.0","k8l9t354g77jfk2f5v1c","female","journey","","","","peace","{""Q0"":3}"
"3838","","survey-multi-choice","7","82404","0.0-4.0-0.0","k8l9t354g77jfk2f5v1c","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2201","","survey-multi-choice","8","84606","0.0-4.0-1.0","k8l9t354g77jfk2f5v1c","female","journey","","","","self-cancer","{""Q0"":""No""}"
"5382","","survey-multi-choice","9","89995","0.0-5.0","k8l9t354g77jfk2f5v1c","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3425","","survey-text","10","93420","0.0-6.0","k8l9t354g77jfk2f5v1c","female","journey","","","","age","{""Q0"":""38""}"
"25200","","survey-text","11","118621","0.0-7.0","k8l9t354g77jfk2f5v1c","female","journey","","","","purpose","{""Q0"":""Thoughts on a person donating to a cause.""}"
"1093","","survey-text","12","119716","0.0-8.0","k8l9t354g77jfk2f5v1c","female","journey","","","","feedback","{""Q0"":""""}"
"1675","debrief.html","external-html","13","121693","0.0-9.0","k8l9t354g77jfk2f5v1c","female","journey","","","","",""
