"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11930","consent.html","external-html","0","12050","0.0-0.0","xp02kbaplhw0f4lsjju4","male","literal","","","","",""
"51523","","instructions","1","63574","0.0-1.0","xp02kbaplhw0f4lsjju4","male","literal","[{""page_index"":0,""viewing_time"":12087},{""page_index"":1,""viewing_time"":31641},{""page_index"":2,""viewing_time"":6396},{""page_index"":3,""viewing_time"":1398}]","","","",""
"164294","","html-slider-response","2","227871","0.0-2.0","xp02kbaplhw0f4lsjju4","male","literal","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"54765","","survey-likert","3","282644","0.0-3.0-0.0","xp02kbaplhw0f4lsjju4","male","literal","","","","urgent","{""Q0"":6}"
"7284","","survey-likert","4","289930","0.0-3.0-1.0","xp02kbaplhw0f4lsjju4","male","literal","","","","sympathy","{""Q0"":6}"
"16070","","survey-likert","5","306002","0.0-3.0-2.0","xp02kbaplhw0f4lsjju4","male","literal","","","","peace","{""Q0"":1}"
"9273","","survey-likert","6","315277","0.0-3.0-3.0","xp02kbaplhw0f4lsjju4","male","literal","","","","guilty","{""Q0"":3}"
"8333","","survey-multi-choice","7","323615","0.0-4.0-0.0","xp02kbaplhw0f4lsjju4","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"4238","","survey-multi-choice","8","327856","0.0-4.0-1.0","xp02kbaplhw0f4lsjju4","male","literal","","","","self-cancer","{""Q0"":""No""}"
"18804","","survey-multi-choice","9","346670","0.0-5.0","xp02kbaplhw0f4lsjju4","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"5381","","survey-text","10","352053","0.0-6.0","xp02kbaplhw0f4lsjju4","male","literal","","","","age","{""Q0"":""1982""}"
"6906","","survey-text","11","358960","0.0-7.0","xp02kbaplhw0f4lsjju4","male","literal","","","","purpose","{""Q0"":""""}"
"2899","","survey-text","12","361860","0.0-8.0","xp02kbaplhw0f4lsjju4","male","literal","","","","feedback","{""Q0"":""""}"
"42514","debrief.html","external-html","13","404794","0.0-9.0","xp02kbaplhw0f4lsjju4","male","literal","","","","",""
