"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5101","consent.html","external-html","0","5396","0.0-0.0","nfu344y0yoj452xl2ce3","male","battle","","","","",""
"22135","","instructions","1","27534","0.0-1.0","nfu344y0yoj452xl2ce3","male","battle","[{""page_index"":0,""viewing_time"":6795},{""page_index"":1,""viewing_time"":11477},{""page_index"":2,""viewing_time"":2771},{""page_index"":3,""viewing_time"":1091}]","","","",""
"61684","","html-slider-response","2","89222","0.0-2.0","nfu344y0yoj452xl2ce3","male","battle","","1","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"14853","","survey-likert","3","104080","0.0-3.0-0.0","nfu344y0yoj452xl2ce3","male","battle","","","","guilty","{""Q0"":6}"
"6345","","survey-likert","4","110430","0.0-3.0-1.0","nfu344y0yoj452xl2ce3","male","battle","","","","sympathy","{""Q0"":4}"
"4894","","survey-likert","5","115328","0.0-3.0-2.0","nfu344y0yoj452xl2ce3","male","battle","","","","peace","{""Q0"":4}"
"2555","","survey-likert","6","117887","0.0-3.0-3.0","nfu344y0yoj452xl2ce3","male","battle","","","","urgent","{""Q0"":6}"
"2656","","survey-multi-choice","7","120552","0.0-4.0-0.0","nfu344y0yoj452xl2ce3","male","battle","","","","self-cancer","{""Q0"":""No""}"
"4266","","survey-multi-choice","8","124823","0.0-4.0-1.0","nfu344y0yoj452xl2ce3","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"15091","","survey-multi-choice","9","139931","0.0-5.0","nfu344y0yoj452xl2ce3","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3028","","survey-text","10","142962","0.0-6.0","nfu344y0yoj452xl2ce3","male","battle","","","","age","{""Q0"":""35""}"
"27127","","survey-text","11","170092","0.0-7.0","nfu344y0yoj452xl2ce3","male","battle","","","","purpose","{""Q0"":""Our willingness to donate to others who are in dire need of help financially.""}"
"6287","","survey-text","12","176382","0.0-8.0","nfu344y0yoj452xl2ce3","male","battle","","","","feedback","{""Q0"":""Fun HIT!""}"
"5737","debrief.html","external-html","13","182491","0.0-9.0","nfu344y0yoj452xl2ce3","male","battle","","","","",""
