"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"57505","consent.html","external-html","0","57689","0.0-0.0","bw0vnmcrvgvb32zt605x","male","journey","","","","",""
"52873","","instructions","1","110565","0.0-1.0","bw0vnmcrvgvb32zt605x","male","journey","[{""page_index"":0,""viewing_time"":7031},{""page_index"":1,""viewing_time"":8719},{""page_index"":2,""viewing_time"":34675},{""page_index"":3,""viewing_time"":2446}]","","","",""
"39646","","html-slider-response","2","150217","0.0-2.0","bw0vnmcrvgvb32zt605x","male","journey","","36","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"13063","","survey-likert","3","163285","0.0-3.0-0.0","bw0vnmcrvgvb32zt605x","male","journey","","","","guilty","{""Q0"":4}"
"14580","","survey-likert","4","177870","0.0-3.0-1.0","bw0vnmcrvgvb32zt605x","male","journey","","","","urgent","{""Q0"":0}"
"4669","","survey-likert","5","182545","0.0-3.0-2.0","bw0vnmcrvgvb32zt605x","male","journey","","","","peace","{""Q0"":3}"
"3476","","survey-likert","6","186025","0.0-3.0-3.0","bw0vnmcrvgvb32zt605x","male","journey","","","","sympathy","{""Q0"":4}"
"10504","","survey-multi-choice","7","196537","0.0-4.0-0.0","bw0vnmcrvgvb32zt605x","male","journey","","","","self-cancer","{""Q0"":""No""}"
"11434","","survey-multi-choice","8","207976","0.0-4.0-1.0","bw0vnmcrvgvb32zt605x","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"24122","","survey-multi-choice","9","232117","0.0-5.0","bw0vnmcrvgvb32zt605x","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"27356","","survey-text","10","259478","0.0-6.0","bw0vnmcrvgvb32zt605x","male","journey","","","","age","{""Q0"":""1995""}"
"6243","","survey-text","11","265723","0.0-7.0","bw0vnmcrvgvb32zt605x","male","journey","","","","purpose","{""Q0"":""""}"
"2737","","survey-text","12","268463","0.0-8.0","bw0vnmcrvgvb32zt605x","male","journey","","","","feedback","{""Q0"":""""}"
"19283","debrief.html","external-html","13","287950","0.0-9.0","bw0vnmcrvgvb32zt605x","male","journey","","","","",""
