"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2023","consent.html","external-html","0","2164","0.0-0.0","1mbb70yhzk99369j5lxr","female","journey","","","","",""
"13936","","instructions","1","16101","0.0-1.0","1mbb70yhzk99369j5lxr","female","journey","[{""page_index"":0,""viewing_time"":3496},{""page_index"":1,""viewing_time"":6816},{""page_index"":2,""viewing_time"":2739},{""page_index"":3,""viewing_time"":885}]","","","",""
"9953","","html-slider-response","2","26055","0.0-2.0","1mbb70yhzk99369j5lxr","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"4680","","survey-likert","3","30737","0.0-3.0-0.0","1mbb70yhzk99369j5lxr","female","journey","","","","sympathy","{""Q0"":0}"
"3384","","survey-likert","4","34125","0.0-3.0-1.0","1mbb70yhzk99369j5lxr","female","journey","","","","peace","{""Q0"":2}"
"3471","","survey-likert","5","37599","0.0-3.0-2.0","1mbb70yhzk99369j5lxr","female","journey","","","","guilty","{""Q0"":0}"
"2695","","survey-likert","6","40301","0.0-3.0-3.0","1mbb70yhzk99369j5lxr","female","journey","","","","urgent","{""Q0"":3}"
"2039","","survey-multi-choice","7","42343","0.0-4.0-0.0","1mbb70yhzk99369j5lxr","female","journey","","","","self-cancer","{""Q0"":""No""}"
"1674","","survey-multi-choice","8","44023","0.0-4.0-1.0","1mbb70yhzk99369j5lxr","female","journey","","","","ff-cancer","{""Q0"":""No""}"
"5196","","survey-multi-choice","9","49229","0.0-5.0","1mbb70yhzk99369j5lxr","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2722","","survey-text","10","51953","0.0-6.0","1mbb70yhzk99369j5lxr","female","journey","","","","age","{""Q0"":""36""}"
"2128","","survey-text","11","54082","0.0-7.0","1mbb70yhzk99369j5lxr","female","journey","","","","purpose","{""Q0"":""""}"
"875","","survey-text","12","54958","0.0-8.0","1mbb70yhzk99369j5lxr","female","journey","","","","feedback","{""Q0"":""""}"
"1779","debrief.html","external-html","13","57003","0.0-9.0","1mbb70yhzk99369j5lxr","female","journey","","","","",""
