"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5281","consent.html","external-html","0","5668","0.0-0.0","r09h71uovbe3vk12jcrt","male","journey","","","","",""
"23516","","instructions","1","29185","0.0-1.0","r09h71uovbe3vk12jcrt","male","journey","[{""page_index"":0,""viewing_time"":4276},{""page_index"":1,""viewing_time"":14120},{""page_index"":2,""viewing_time"":4095},{""page_index"":3,""viewing_time"":1024}]","","","",""
"52037","","html-slider-response","2","81225","0.0-2.0","r09h71uovbe3vk12jcrt","male","journey","","35","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"5358","","survey-likert","3","86585","0.0-3.0-0.0","r09h71uovbe3vk12jcrt","male","journey","","","","guilty","{""Q0"":6}"
"2190","","survey-likert","4","88777","0.0-3.0-1.0","r09h71uovbe3vk12jcrt","male","journey","","","","sympathy","{""Q0"":6}"
"2375","","survey-likert","5","91153","0.0-3.0-2.0","r09h71uovbe3vk12jcrt","male","journey","","","","urgent","{""Q0"":6}"
"3127","","survey-likert","6","94281","0.0-3.0-3.0","r09h71uovbe3vk12jcrt","male","journey","","","","peace","{""Q0"":5}"
"3461","","survey-multi-choice","7","97745","0.0-4.0-0.0","r09h71uovbe3vk12jcrt","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2046","","survey-multi-choice","8","99793","0.0-4.0-1.0","r09h71uovbe3vk12jcrt","male","journey","","","","self-cancer","{""Q0"":""No""}"
"8835","","survey-multi-choice","9","108634","0.0-5.0","r09h71uovbe3vk12jcrt","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3821","","survey-text","10","112457","0.0-6.0","r09h71uovbe3vk12jcrt","male","journey","","","","age","{""Q0"":""25""}"
"2023","","survey-text","11","114480","0.0-7.0","r09h71uovbe3vk12jcrt","male","journey","","","","purpose","{""Q0"":""""}"
"1415","","survey-text","12","115896","0.0-8.0","r09h71uovbe3vk12jcrt","male","journey","","","","feedback","{""Q0"":""""}"
"3395","debrief.html","external-html","13","121924","0.0-9.0","r09h71uovbe3vk12jcrt","male","journey","","","","",""
