"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4747","consent.html","external-html","0","4838","0.0-0.0","juodaa7g0k7xofxg9vhm","female","journey","","","","",""
"25442","","instructions","1","30281","0.0-1.0","juodaa7g0k7xofxg9vhm","female","journey","[{""page_index"":0,""viewing_time"":5919},{""page_index"":1,""viewing_time"":15630},{""page_index"":2,""viewing_time"":2742},{""page_index"":3,""viewing_time"":1150}]","","","",""
"13534","","html-slider-response","2","43819","0.0-2.0","juodaa7g0k7xofxg9vhm","female","journey","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"11751","","survey-likert","3","55572","0.0-3.0-0.0","juodaa7g0k7xofxg9vhm","female","journey","","","","guilty","{""Q0"":0}"
"2221","","survey-likert","4","57796","0.0-3.0-1.0","juodaa7g0k7xofxg9vhm","female","journey","","","","peace","{""Q0"":3}"
"2115","","survey-likert","5","59917","0.0-3.0-2.0","juodaa7g0k7xofxg9vhm","female","journey","","","","urgent","{""Q0"":6}"
"2196","","survey-likert","6","62119","0.0-3.0-3.0","juodaa7g0k7xofxg9vhm","female","journey","","","","sympathy","{""Q0"":4}"
"2142","","survey-multi-choice","7","64270","0.0-4.0-0.0","juodaa7g0k7xofxg9vhm","female","journey","","","","self-cancer","{""Q0"":""No""}"
"3066","","survey-multi-choice","8","67339","0.0-4.0-1.0","juodaa7g0k7xofxg9vhm","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"6397","","survey-multi-choice","9","73745","0.0-5.0","juodaa7g0k7xofxg9vhm","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"4133","","survey-text","10","77881","0.0-6.0","juodaa7g0k7xofxg9vhm","female","journey","","","","age","{""Q0"":""25""}"
"4425","","survey-text","11","82307","0.0-7.0","juodaa7g0k7xofxg9vhm","female","journey","","","","purpose","{""Q0"":""perception""}"
"1606","","survey-text","12","83915","0.0-8.0","juodaa7g0k7xofxg9vhm","female","journey","","","","feedback","{""Q0"":""""}"
"2297","debrief.html","external-html","13","86475","0.0-9.0","juodaa7g0k7xofxg9vhm","female","journey","","","","",""
