"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"57059","consent.html","external-html","0","57110","0.0-0.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","",""
"21551","","instructions","1","78663","0.0-1.0","h1qbu48qb8ss5wrmqj0a","female","journey","[{""page_index"":0,""viewing_time"":4111},{""page_index"":1,""viewing_time"":11379},{""page_index"":2,""viewing_time"":4919},{""page_index"":3,""viewing_time"":1142}]","","","",""
"9528","","html-slider-response","2","88192","0.0-2.0","h1qbu48qb8ss5wrmqj0a","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"5881","","survey-likert","3","94073","0.0-3.0-0.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","peace","{""Q0"":5}"
"3015","","survey-likert","4","97090","0.0-3.0-1.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","sympathy","{""Q0"":1}"
"2233","","survey-likert","5","99326","0.0-3.0-2.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","urgent","{""Q0"":4}"
"3819","","survey-likert","6","103148","0.0-3.0-3.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","guilty","{""Q0"":2}"
"4221","","survey-multi-choice","7","107372","0.0-4.0-0.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","self-cancer","{""Q0"":""No""}"
"3334","","survey-multi-choice","8","110709","0.0-4.0-1.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"10299","","survey-multi-choice","9","121015","0.0-5.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"5376","","survey-text","10","126393","0.0-6.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","age","{""Q0"":""25""}"
"1288","","survey-text","11","127683","0.0-7.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","purpose","{""Q0"":""""}"
"1248","","survey-text","12","128932","0.0-8.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","feedback","{""Q0"":""""}"
"2460","debrief.html","external-html","13","131484","0.0-9.0","h1qbu48qb8ss5wrmqj0a","female","journey","","","","",""
