"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"7225","consent.html","external-html","0","7574","0.0-0.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","",""
"18544","","instructions","1","26128","0.0-1.0","v9asko8ng8tjjuu8sjcw","male","journey","[{""page_index"":0,""viewing_time"":5991},{""page_index"":1,""viewing_time"":8779},{""page_index"":2,""viewing_time"":2331},{""page_index"":3,""viewing_time"":1437}]","","","",""
"50888","","html-slider-response","2","77027","0.0-2.0","v9asko8ng8tjjuu8sjcw","male","journey","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"6203","","survey-likert","3","83240","0.0-3.0-0.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","sympathy","{""Q0"":6}"
"5970","","survey-likert","4","89225","0.0-3.0-1.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","peace","{""Q0"":5}"
"2915","","survey-likert","5","92146","0.0-3.0-2.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","urgent","{""Q0"":5}"
"5344","","survey-likert","6","97497","0.0-3.0-3.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","guilty","{""Q0"":5}"
"4198","","survey-multi-choice","7","101715","0.0-4.0-0.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2607","","survey-multi-choice","8","104335","0.0-4.0-1.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","self-cancer","{""Q0"":""No""}"
"10668","","survey-multi-choice","9","115055","0.0-5.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3845","","survey-text","10","118908","0.0-6.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","age","{""Q0"":""39""}"
"1853","","survey-text","11","120765","0.0-7.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","purpose","{""Q0"":""""}"
"2553","","survey-text","12","123324","0.0-8.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","feedback","{""Q0"":""""}"
"5381","debrief.html","external-html","13","129027","0.0-9.0","v9asko8ng8tjjuu8sjcw","male","journey","","","","",""
