"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5805","consent.html","external-html","0","6093","0.0-0.0","xjej530r77ep7355crnq","male","battle","","","","",""
"36263","","instructions","1","42357","0.0-1.0","xjej530r77ep7355crnq","male","battle","[{""page_index"":0,""viewing_time"":4902},{""page_index"":1,""viewing_time"":27179},{""page_index"":2,""viewing_time"":3163},{""page_index"":3,""viewing_time"":1018}]","","","",""
"28201","","html-slider-response","2","70562","0.0-2.0","xjej530r77ep7355crnq","male","battle","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"5427","","survey-likert","3","75992","0.0-3.0-0.0","xjej530r77ep7355crnq","male","battle","","","","peace","{""Q0"":5}"
"2840","","survey-likert","4","78839","0.0-3.0-1.0","xjej530r77ep7355crnq","male","battle","","","","guilty","{""Q0"":0}"
"4901","","survey-likert","5","83747","0.0-3.0-2.0","xjej530r77ep7355crnq","male","battle","","","","sympathy","{""Q0"":5}"
"4692","","survey-likert","6","88447","0.0-3.0-3.0","xjej530r77ep7355crnq","male","battle","","","","urgent","{""Q0"":2}"
"3109","","survey-multi-choice","7","91565","0.0-4.0-0.0","xjej530r77ep7355crnq","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"1863","","survey-multi-choice","8","93436","0.0-4.0-1.0","xjej530r77ep7355crnq","male","battle","","","","self-cancer","{""Q0"":""No""}"
"8570","","survey-multi-choice","9","102020","0.0-5.0","xjej530r77ep7355crnq","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2648","","survey-text","10","104675","0.0-6.0","xjej530r77ep7355crnq","male","battle","","","","age","{""Q0"":""32""}"
"26594","","survey-text","11","131271","0.0-7.0","xjej530r77ep7355crnq","male","battle","","","","purpose","{""Q0"":""willingness to donate to a crowdfunding campaign (perhaps with and without a picture)""}"
"1573","","survey-text","12","132846","0.0-8.0","xjej530r77ep7355crnq","male","battle","","","","feedback","{""Q0"":""""}"
"8197","debrief.html","external-html","13","141135","0.0-9.0","xjej530r77ep7355crnq","male","battle","","","","",""
