"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"57751","consent.html","external-html","0","57876","0.0-0.0","4m059x4yu4a4hwe5srpl","male","literal","","","","",""
"48858","","instructions","1","106736","0.0-1.0","4m059x4yu4a4hwe5srpl","male","literal","[{""page_index"":0,""viewing_time"":10770},{""page_index"":1,""viewing_time"":30584},{""page_index"":2,""viewing_time"":5752},{""page_index"":3,""viewing_time"":1752}]","","","",""
"127100","","html-slider-response","2","233840","0.0-2.0","4m059x4yu4a4hwe5srpl","male","literal","","45","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"8776","","survey-likert","3","242618","0.0-3.0-0.0","4m059x4yu4a4hwe5srpl","male","literal","","","","guilty","{""Q0"":0}"
"9236","","survey-likert","4","251856","0.0-3.0-1.0","4m059x4yu4a4hwe5srpl","male","literal","","","","peace","{""Q0"":3}"
"4005","","survey-likert","5","255864","0.0-3.0-2.0","4m059x4yu4a4hwe5srpl","male","literal","","","","sympathy","{""Q0"":4}"
"3806","","survey-likert","6","259672","0.0-3.0-3.0","4m059x4yu4a4hwe5srpl","male","literal","","","","urgent","{""Q0"":4}"
"3102","","survey-multi-choice","7","262776","0.0-4.0-0.0","4m059x4yu4a4hwe5srpl","male","literal","","","","self-cancer","{""Q0"":""No""}"
"4837","","survey-multi-choice","8","267616","0.0-4.0-1.0","4m059x4yu4a4hwe5srpl","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"18523","","survey-multi-choice","9","286144","0.0-5.0","4m059x4yu4a4hwe5srpl","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4726","","survey-text","10","290871","0.0-6.0","4m059x4yu4a4hwe5srpl","male","literal","","","","age","{""Q0"":""54""}"
"43159","","survey-text","11","334032","0.0-7.0","4m059x4yu4a4hwe5srpl","male","literal","","","","purpose","{""Q0"":""The response to the wording of the fundraiser.""}"
"95245","","survey-text","12","429279","0.0-8.0","4m059x4yu4a4hwe5srpl","male","literal","","","","feedback","{""Q0"":""If there really is a drawing, and if I won, I really would want $45 of the $50 donated to a cancer patient, although I have my doubts about whether it is true or not.""}"
"49161","debrief.html","external-html","13","478704","0.0-9.0","4m059x4yu4a4hwe5srpl","male","literal","","","","",""
