"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9501","consent.html","external-html","0","10202","0.0-0.0","ce8oter8ooef43p58qo9","female","literal","","","","",""
"68530","","instructions","1","78734","0.0-1.0","ce8oter8ooef43p58qo9","female","literal","[{""page_index"":0,""viewing_time"":8416},{""page_index"":1,""viewing_time"":50937},{""page_index"":2,""viewing_time"":7320},{""page_index"":3,""viewing_time"":1856}]","","","",""
"82118","","html-slider-response","2","160854","0.0-2.0","ce8oter8ooef43p58qo9","female","literal","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"12399","","survey-likert","3","173254","0.0-3.0-0.0","ce8oter8ooef43p58qo9","female","literal","","","","guilty","{""Q0"":5}"
"16342","","survey-likert","4","189597","0.0-3.0-1.0","ce8oter8ooef43p58qo9","female","literal","","","","sympathy","{""Q0"":6}"
"4351","","survey-likert","5","193949","0.0-3.0-2.0","ce8oter8ooef43p58qo9","female","literal","","","","urgent","{""Q0"":6}"
"3839","","survey-likert","6","197789","0.0-3.0-3.0","ce8oter8ooef43p58qo9","female","literal","","","","peace","{""Q0"":6}"
"5069","","survey-multi-choice","7","202861","0.0-4.0-0.0","ce8oter8ooef43p58qo9","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"3270","","survey-multi-choice","8","206133","0.0-4.0-1.0","ce8oter8ooef43p58qo9","female","literal","","","","self-cancer","{""Q0"":""No""}"
"10178","","survey-multi-choice","9","216318","0.0-5.0","ce8oter8ooef43p58qo9","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""More than $150,000"",""Q3"":""Yes""}"
"10230","","survey-text","10","226549","0.0-6.0","ce8oter8ooef43p58qo9","female","literal","","","","age","{""Q0"":""50""}"
"2134","","survey-text","11","228684","0.0-7.0","ce8oter8ooef43p58qo9","female","literal","","","","purpose","{""Q0"":""""}"
"1183","","survey-text","12","229868","0.0-8.0","ce8oter8ooef43p58qo9","female","literal","","","","feedback","{""Q0"":""""}"
"18812","debrief.html","external-html","13","250390","0.0-9.0","ce8oter8ooef43p58qo9","female","literal","","","","",""
