"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2370","consent.html","external-html","0","2492","0.0-0.0","pyjw67tdlde64q45em7p","female","literal","","","","",""
"88852","","instructions","1","91344","0.0-1.0","pyjw67tdlde64q45em7p","female","literal","[{""page_index"":0,""viewing_time"":4642},{""page_index"":1,""viewing_time"":650},{""page_index"":2,""viewing_time"":542},{""page_index"":3,""viewing_time"":736},{""page_index"":2,""viewing_time"":3518},{""page_index"":1,""viewing_time"":21710},{""page_index"":2,""viewing_time"":56244},{""page_index"":3,""viewing_time"":809}]","","","",""
"7861","","html-slider-response","2","99206","0.0-2.0","pyjw67tdlde64q45em7p","female","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"7420","","survey-likert","3","106627","0.0-3.0-0.0","pyjw67tdlde64q45em7p","female","literal","","","","urgent","{""Q0"":4}"
"2798","","survey-likert","4","109426","0.0-3.0-1.0","pyjw67tdlde64q45em7p","female","literal","","","","guilty","{""Q0"":4}"
"2528","","survey-likert","5","111955","0.0-3.0-2.0","pyjw67tdlde64q45em7p","female","literal","","","","peace","{""Q0"":3}"
"2467","","survey-likert","6","114424","0.0-3.0-3.0","pyjw67tdlde64q45em7p","female","literal","","","","sympathy","{""Q0"":3}"
"3570","","survey-multi-choice","7","117995","0.0-4.0-0.0","pyjw67tdlde64q45em7p","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"2397","","survey-multi-choice","8","120394","0.0-4.0-1.0","pyjw67tdlde64q45em7p","female","literal","","","","self-cancer","{""Q0"":""No""}"
"11308","","survey-multi-choice","9","131709","0.0-5.0","pyjw67tdlde64q45em7p","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"3201","","survey-text","10","134911","0.0-6.0","pyjw67tdlde64q45em7p","female","literal","","","","age","{""Q0"":""23""}"
"10180","","survey-text","11","145092","0.0-7.0","pyjw67tdlde64q45em7p","female","literal","","","","purpose","{""Q0"":""Seeing if we would be guilted into donating money. ""}"
"2510","","survey-text","12","147604","0.0-8.0","pyjw67tdlde64q45em7p","female","literal","","","","feedback","{""Q0"":""""}"
"4719","debrief.html","external-html","13","152461","0.0-9.0","pyjw67tdlde64q45em7p","female","literal","","","","",""
