"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"10557","consent.html","external-html","0","11476","0.0-0.0","wcksdcy1offzju3x8jzv","male","battle","","","","",""
"37249","","instructions","1","48728","0.0-1.0","wcksdcy1offzju3x8jzv","male","battle","[{""page_index"":0,""viewing_time"":15229},{""page_index"":1,""viewing_time"":18761},{""page_index"":2,""viewing_time"":2517},{""page_index"":3,""viewing_time"":740}]","","","",""
"20711","","html-slider-response","2","69444","0.0-2.0","wcksdcy1offzju3x8jzv","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"9031","","survey-likert","3","78480","0.0-3.0-0.0","wcksdcy1offzju3x8jzv","male","battle","","","","sympathy","{""Q0"":6}"
"2621","","survey-likert","4","81111","0.0-3.0-1.0","wcksdcy1offzju3x8jzv","male","battle","","","","peace","{""Q0"":5}"
"1263","","survey-likert","5","82385","0.0-3.0-2.0","wcksdcy1offzju3x8jzv","male","battle","","","","urgent","{""Q0"":5}"
"3382","","survey-likert","6","85780","0.0-3.0-3.0","wcksdcy1offzju3x8jzv","male","battle","","","","guilty","{""Q0"":0}"
"2274","","survey-multi-choice","7","88069","0.0-4.0-0.0","wcksdcy1offzju3x8jzv","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"2458","","survey-multi-choice","8","90542","0.0-4.0-1.0","wcksdcy1offzju3x8jzv","male","battle","","","","self-cancer","{""Q0"":""No""}"
"6733","","survey-multi-choice","9","97313","0.0-5.0","wcksdcy1offzju3x8jzv","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"9304","","survey-text","10","106632","0.0-6.0","wcksdcy1offzju3x8jzv","male","battle","","","","age","{""Q0"":""37""}"
"2013","","survey-text","11","108649","0.0-7.0","wcksdcy1offzju3x8jzv","male","battle","","","","purpose","{""Q0"":""""}"
"1314","","survey-text","12","109966","0.0-8.0","wcksdcy1offzju3x8jzv","male","battle","","","","feedback","{""Q0"":""""}"
"4611","debrief.html","external-html","13","114848","0.0-9.0","wcksdcy1offzju3x8jzv","male","battle","","","","",""
