"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4250","consent.html","external-html","0","4380","0.0-0.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","",""
"74155","","instructions","1","78537","0.0-1.0","qs2o8jvxl5vspqbqktt9","female","literal","[{""page_index"":0,""viewing_time"":7484},{""page_index"":1,""viewing_time"":59663},{""page_index"":2,""viewing_time"":5790},{""page_index"":3,""viewing_time"":1217}]","","","",""
"46149","","html-slider-response","2","124690","0.0-2.0","qs2o8jvxl5vspqbqktt9","female","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"34604","","survey-likert","3","159296","0.0-3.0-0.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","urgent","{""Q0"":5}"
"10374","","survey-likert","4","169672","0.0-3.0-1.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","guilty","{""Q0"":4}"
"4141","","survey-likert","5","173816","0.0-3.0-2.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","sympathy","{""Q0"":5}"
"6731","","survey-likert","6","180549","0.0-3.0-3.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","peace","{""Q0"":4}"
"4609","","survey-multi-choice","7","185161","0.0-4.0-0.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","ff-cancer","{""Q0"":""No""}"
"2435","","survey-multi-choice","8","187599","0.0-4.0-1.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","self-cancer","{""Q0"":""No""}"
"11374","","survey-multi-choice","9","198986","0.0-5.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"4844","","survey-text","10","203833","0.0-6.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","age","{""Q0"":""25""}"
"34165","","survey-text","11","238000","0.0-7.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","purpose","{""Q0"":""Peoples willingness to donate to good cause.""}"
"4263","","survey-text","12","242264","0.0-8.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","feedback","{""Q0"":""No.""}"
"9996","debrief.html","external-html","13","252550","0.0-9.0","qs2o8jvxl5vspqbqktt9","female","literal","","","","",""
