"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4616","consent.html","external-html","0","5240","0.0-0.0","cyspv13omqwmrc4uxxtg","male","journey","","","","",""
"46396","","instructions","1","51639","0.0-1.0","cyspv13omqwmrc4uxxtg","male","journey","[{""page_index"":0,""viewing_time"":6896},{""page_index"":1,""viewing_time"":19511},{""page_index"":2,""viewing_time"":18787},{""page_index"":3,""viewing_time"":1202}]","","","",""
"139537","","html-slider-response","2","191179","0.0-2.0","cyspv13omqwmrc4uxxtg","male","journey","","4","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"11249","","survey-likert","3","202431","0.0-3.0-0.0","cyspv13omqwmrc4uxxtg","male","journey","","","","peace","{""Q0"":4}"
"3614","","survey-likert","4","206047","0.0-3.0-1.0","cyspv13omqwmrc4uxxtg","male","journey","","","","sympathy","{""Q0"":5}"
"16891","","survey-likert","5","222940","0.0-3.0-2.0","cyspv13omqwmrc4uxxtg","male","journey","","","","urgent","{""Q0"":5}"
"5676","","survey-likert","6","228617","0.0-3.0-3.0","cyspv13omqwmrc4uxxtg","male","journey","","","","guilty","{""Q0"":4}"
"3713","","survey-multi-choice","7","232334","0.0-4.0-0.0","cyspv13omqwmrc4uxxtg","male","journey","","","","self-cancer","{""Q0"":""No""}"
"3455","","survey-multi-choice","8","235790","0.0-4.0-1.0","cyspv13omqwmrc4uxxtg","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"13417","","survey-multi-choice","9","249216","0.0-5.0","cyspv13omqwmrc4uxxtg","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3004","","survey-text","10","252223","0.0-6.0","cyspv13omqwmrc4uxxtg","male","journey","","","","age","{""Q0"":""55""}"
"2846","","survey-text","11","255070","0.0-7.0","cyspv13omqwmrc4uxxtg","male","journey","","","","purpose","{""Q0"":""""}"
"1680","","survey-text","12","256750","0.0-8.0","cyspv13omqwmrc4uxxtg","male","journey","","","","feedback","{""Q0"":""""}"
"35069","debrief.html","external-html","13","291914","0.0-9.0","cyspv13omqwmrc4uxxtg","male","journey","","","","",""
