"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11103","consent.html","external-html","0","11530","0.0-0.0","yh05j6wa3hqcd03d04e8","female","battle","","","","",""
"24136","","instructions","1","35677","0.0-1.0","yh05j6wa3hqcd03d04e8","female","battle","[{""page_index"":0,""viewing_time"":5388},{""page_index"":1,""viewing_time"":13571},{""page_index"":2,""viewing_time"":3820},{""page_index"":3,""viewing_time"":1355}]","","","",""
"11747","","html-slider-response","2","47432","0.0-2.0","yh05j6wa3hqcd03d04e8","female","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"11598","","survey-likert","3","59037","0.0-3.0-0.0","yh05j6wa3hqcd03d04e8","female","battle","","","","sympathy","{""Q0"":6}"
"8095","","survey-likert","4","67135","0.0-3.0-1.0","yh05j6wa3hqcd03d04e8","female","battle","","","","guilty","{""Q0"":1}"
"7662","","survey-likert","5","74800","0.0-3.0-2.0","yh05j6wa3hqcd03d04e8","female","battle","","","","peace","{""Q0"":2}"
"6235","","survey-likert","6","81039","0.0-3.0-3.0","yh05j6wa3hqcd03d04e8","female","battle","","","","urgent","{""Q0"":5}"
"3947","","survey-multi-choice","7","84995","0.0-4.0-0.0","yh05j6wa3hqcd03d04e8","female","battle","","","","self-cancer","{""Q0"":""No""}"
"3470","","survey-multi-choice","8","88471","0.0-4.0-1.0","yh05j6wa3hqcd03d04e8","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"13466","","survey-multi-choice","9","101965","0.0-5.0","yh05j6wa3hqcd03d04e8","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"4602","","survey-text","10","106572","0.0-6.0","yh05j6wa3hqcd03d04e8","female","battle","","","","age","{""Q0"":""54""}"
"18808","","survey-text","11","125383","0.0-7.0","yh05j6wa3hqcd03d04e8","female","battle","","","","purpose","{""Q0"":""who is more charitable""}"
"4914","","survey-text","12","130301","0.0-8.0","yh05j6wa3hqcd03d04e8","female","battle","","","","feedback","{""Q0"":""none""}"
"5045","debrief.html","external-html","13","135585","0.0-9.0","yh05j6wa3hqcd03d04e8","female","battle","","","","",""
