"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2045","consent.html","external-html","0","2157","0.0-0.0","rew9rdzexk6cl3c1apnc","female","battle","","","","",""
"24340","","instructions","1","26498","0.0-1.0","rew9rdzexk6cl3c1apnc","female","battle","[{""page_index"":0,""viewing_time"":5325},{""page_index"":1,""viewing_time"":15285},{""page_index"":2,""viewing_time"":2634},{""page_index"":3,""viewing_time"":1095}]","","","",""
"35652","","html-slider-response","2","62151","0.0-2.0","rew9rdzexk6cl3c1apnc","female","battle","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"8455","","survey-likert","3","70607","0.0-3.0-0.0","rew9rdzexk6cl3c1apnc","female","battle","","","","guilty","{""Q0"":1}"
"4603","","survey-likert","4","75211","0.0-3.0-1.0","rew9rdzexk6cl3c1apnc","female","battle","","","","sympathy","{""Q0"":4}"
"3312","","survey-likert","5","78524","0.0-3.0-2.0","rew9rdzexk6cl3c1apnc","female","battle","","","","peace","{""Q0"":4}"
"2864","","survey-likert","6","81390","0.0-3.0-3.0","rew9rdzexk6cl3c1apnc","female","battle","","","","urgent","{""Q0"":4}"
"2570","","survey-multi-choice","7","83962","0.0-4.0-0.0","rew9rdzexk6cl3c1apnc","female","battle","","","","self-cancer","{""Q0"":""No""}"
"2251","","survey-multi-choice","8","86214","0.0-4.0-1.0","rew9rdzexk6cl3c1apnc","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"9946","","survey-multi-choice","9","96166","0.0-5.0","rew9rdzexk6cl3c1apnc","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3894","","survey-text","10","100061","0.0-6.0","rew9rdzexk6cl3c1apnc","female","battle","","","","age","{""Q0"":""25""}"
"2194","","survey-text","11","102256","0.0-7.0","rew9rdzexk6cl3c1apnc","female","battle","","","","purpose","{""Q0"":""""}"
"1189","","survey-text","12","103446","0.0-8.0","rew9rdzexk6cl3c1apnc","female","battle","","","","feedback","{""Q0"":""""}"
"2397","debrief.html","external-html","13","106199","0.0-9.0","rew9rdzexk6cl3c1apnc","female","battle","","","","",""
