"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5349","consent.html","external-html","0","5581","0.0-0.0","mxowb2d3vhoko36gx0jm","male","battle","","","","",""
"10116","","instructions","1","15698","0.0-1.0","mxowb2d3vhoko36gx0jm","male","battle","[{""page_index"":0,""viewing_time"":2314},{""page_index"":1,""viewing_time"":3586},{""page_index"":2,""viewing_time"":2983},{""page_index"":3,""viewing_time"":1232}]","","","",""
"23601","","html-slider-response","2","39303","0.0-2.0","mxowb2d3vhoko36gx0jm","male","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"4271","","survey-likert","3","43576","0.0-3.0-0.0","mxowb2d3vhoko36gx0jm","male","battle","","","","urgent","{""Q0"":6}"
"2727","","survey-likert","4","46316","0.0-3.0-1.0","mxowb2d3vhoko36gx0jm","male","battle","","","","peace","{""Q0"":3}"
"2685","","survey-likert","5","49012","0.0-3.0-2.0","mxowb2d3vhoko36gx0jm","male","battle","","","","sympathy","{""Q0"":6}"
"7132","","survey-likert","6","56156","0.0-3.0-3.0","mxowb2d3vhoko36gx0jm","male","battle","","","","guilty","{""Q0"":2}"
"1802","","survey-multi-choice","7","57972","0.0-4.0-0.0","mxowb2d3vhoko36gx0jm","male","battle","","","","self-cancer","{""Q0"":""No""}"
"1977","","survey-multi-choice","8","59965","0.0-4.0-1.0","mxowb2d3vhoko36gx0jm","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"7343","","survey-multi-choice","9","67331","0.0-5.0","mxowb2d3vhoko36gx0jm","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$100,000 through $149,999"",""Q3"":""Yes""}"
"2093","","survey-text","10","69437","0.0-6.0","mxowb2d3vhoko36gx0jm","male","battle","","","","age","{""Q0"":""23""}"
"1647","","survey-text","11","71087","0.0-7.0","mxowb2d3vhoko36gx0jm","male","battle","","","","purpose","{""Q0"":""""}"
"1158","","survey-text","12","72246","0.0-8.0","mxowb2d3vhoko36gx0jm","male","battle","","","","feedback","{""Q0"":""""}"
"4030","debrief.html","external-html","13","76628","0.0-9.0","mxowb2d3vhoko36gx0jm","male","battle","","","","",""
