"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9739","consent.html","external-html","0","9890","0.0-0.0","sda48fhanl5noz26dn5j","female","literal","","","","",""
"38633","","instructions","1","48532","0.0-1.0","sda48fhanl5noz26dn5j","female","literal","[{""page_index"":0,""viewing_time"":6141},{""page_index"":1,""viewing_time"":25853},{""page_index"":2,""viewing_time"":5079},{""page_index"":3,""viewing_time"":1556}]","","","",""
"59479","","html-slider-response","2","108027","0.0-2.0","sda48fhanl5noz26dn5j","female","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"6442","","survey-likert","3","114479","0.0-3.0-0.0","sda48fhanl5noz26dn5j","female","literal","","","","urgent","{""Q0"":4}"
"7351","","survey-likert","4","121836","0.0-3.0-1.0","sda48fhanl5noz26dn5j","female","literal","","","","guilty","{""Q0"":4}"
"5466","","survey-likert","5","127307","0.0-3.0-2.0","sda48fhanl5noz26dn5j","female","literal","","","","peace","{""Q0"":4}"
"4882","","survey-likert","6","132195","0.0-3.0-3.0","sda48fhanl5noz26dn5j","female","literal","","","","sympathy","{""Q0"":5}"
"5680","","survey-multi-choice","7","137891","0.0-4.0-0.0","sda48fhanl5noz26dn5j","female","literal","","","","ff-cancer","{""Q0"":""No""}"
"3962","","survey-multi-choice","8","141864","0.0-4.0-1.0","sda48fhanl5noz26dn5j","female","literal","","","","self-cancer","{""Q0"":""No""}"
"14908","","survey-multi-choice","9","156812","0.0-5.0","sda48fhanl5noz26dn5j","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"8414","","survey-text","10","165233","0.0-6.0","sda48fhanl5noz26dn5j","female","literal","","","","age","{""Q0"":""57""}"
"17260","","survey-text","11","182496","0.0-7.0","sda48fhanl5noz26dn5j","female","literal","","","","purpose","{""Q0"":""empathy and donations ""}"
"5106","","survey-text","12","187605","0.0-8.0","sda48fhanl5noz26dn5j","female","literal","","","","feedback","{""Q0"":""no""}"
"8008","debrief.html","external-html","13","195986","0.0-9.0","sda48fhanl5noz26dn5j","female","literal","","","","",""
