"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"6811","consent.html","external-html","0","7603","0.0-0.0","ch8683p928clhf4nuwhe","male","literal","","","","",""
"9861","","instructions","1","17465","0.0-1.0","ch8683p928clhf4nuwhe","male","literal","[{""page_index"":0,""viewing_time"":2621},{""page_index"":1,""viewing_time"":5094},{""page_index"":2,""viewing_time"":1668},{""page_index"":3,""viewing_time"":478}]","","","",""
"10429","","html-slider-response","2","27896","0.0-2.0","ch8683p928clhf4nuwhe","male","literal","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"3112","","survey-likert","3","31010","0.0-3.0-0.0","ch8683p928clhf4nuwhe","male","literal","","","","peace","{""Q0"":3}"
"2062","","survey-likert","4","33074","0.0-3.0-1.0","ch8683p928clhf4nuwhe","male","literal","","","","serious","{""Q0"":5}"
"1567","","survey-likert","5","34644","0.0-3.0-2.0","ch8683p928clhf4nuwhe","male","literal","","","","sympathy","{""Q0"":4}"
"2421","","survey-likert","6","37066","0.0-3.0-3.0","ch8683p928clhf4nuwhe","male","literal","","","","guilty","{""Q0"":1}"
"1539","","survey-likert","7","38606","0.0-3.0-4.0","ch8683p928clhf4nuwhe","male","literal","","","","urgent","{""Q0"":4}"
"1481","","survey-multi-choice","8","40090","0.0-4.0-0.0","ch8683p928clhf4nuwhe","male","literal","","","","self-cancer","{""Q0"":""No""}"
"2208","","survey-multi-choice","9","42301","0.0-4.0-1.0","ch8683p928clhf4nuwhe","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"6890","","survey-multi-choice","10","49199","0.0-5.0","ch8683p928clhf4nuwhe","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"1578","","survey-text","11","50778","0.0-6.0","ch8683p928clhf4nuwhe","male","literal","","","","age","{""Q0"":""22""}"
"1385","","survey-text","12","52165","0.0-7.0","ch8683p928clhf4nuwhe","male","literal","","","","purpose","{""Q0"":""""}"
"1059","","survey-text","13","53224","0.0-8.0","ch8683p928clhf4nuwhe","male","literal","","","","feedback","{""Q0"":""""}"
"5251","debrief.html","external-html","14","58634","0.0-9.0","ch8683p928clhf4nuwhe","male","literal","","","","",""
