"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"9335","consent.html","external-html","0","9501","0.0-0.0","6otxcng46khrq8qv4mlv","male","literal","","","","",""
"27482","","instructions","1","36988","0.0-1.0","6otxcng46khrq8qv4mlv","male","literal","[{""page_index"":0,""viewing_time"":2445},{""page_index"":1,""viewing_time"":20889},{""page_index"":2,""viewing_time"":2710},{""page_index"":3,""viewing_time"":1437}]","","","",""
"61191","","html-slider-response","2","98184","0.0-2.0","6otxcng46khrq8qv4mlv","male","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"5278","","survey-likert","3","103466","0.0-3.0-0.0","6otxcng46khrq8qv4mlv","male","literal","","","","peace","{""Q0"":3}"
"10521","","survey-likert","4","113989","0.0-3.0-1.0","6otxcng46khrq8qv4mlv","male","literal","","","","serious","{""Q0"":6}"
"4670","","survey-likert","5","118661","0.0-3.0-2.0","6otxcng46khrq8qv4mlv","male","literal","","","","sympathy","{""Q0"":6}"
"5132","","survey-likert","6","123797","0.0-3.0-3.0","6otxcng46khrq8qv4mlv","male","literal","","","","urgent","{""Q0"":5}"
"3565","","survey-likert","7","127364","0.0-3.0-4.0","6otxcng46khrq8qv4mlv","male","literal","","","","guilty","{""Q0"":3}"
"3220","","survey-multi-choice","8","130589","0.0-4.0-0.0","6otxcng46khrq8qv4mlv","male","literal","","","","self-cancer","{""Q0"":""No""}"
"4777","","survey-multi-choice","9","135370","0.0-4.0-1.0","6otxcng46khrq8qv4mlv","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"17937","","survey-multi-choice","10","153321","0.0-5.0","6otxcng46khrq8qv4mlv","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"6185","","survey-text","11","159509","0.0-6.0","6otxcng46khrq8qv4mlv","male","literal","","","","age","{""Q0"":""52""}"
"9662","","survey-text","12","169174","0.0-7.0","6otxcng46khrq8qv4mlv","male","literal","","","","purpose","{""Q0"":""moral ethics""}"
"2769","","survey-text","13","171944","0.0-8.0","6otxcng46khrq8qv4mlv","male","literal","","","","feedback","{""Q0"":""""}"
"17790","debrief.html","external-html","14","190239","0.0-9.0","6otxcng46khrq8qv4mlv","male","literal","","","","",""
