"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"11932","consent.html","external-html","0","11966","0.0-0.0","tsludklz2rg9fmbgy6qp","male","battle","","","","",""
"33277","","instructions","1","45245","0.0-1.0","tsludklz2rg9fmbgy6qp","male","battle","[{""page_index"":0,""viewing_time"":6336},{""page_index"":1,""viewing_time"":19744},{""page_index"":2,""viewing_time"":5802},{""page_index"":3,""viewing_time"":1394}]","","","",""
"48472","","html-slider-response","2","93719","0.0-2.0","tsludklz2rg9fmbgy6qp","male","battle","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"5965","","survey-likert","3","99685","0.0-3.0-0.0","tsludklz2rg9fmbgy6qp","male","battle","","","","serious","{""Q0"":6}"
"6402","","survey-likert","4","106089","0.0-3.0-1.0","tsludklz2rg9fmbgy6qp","male","battle","","","","peace","{""Q0"":3}"
"3416","","survey-likert","5","109507","0.0-3.0-2.0","tsludklz2rg9fmbgy6qp","male","battle","","","","sympathy","{""Q0"":6}"
"2828","","survey-likert","6","112337","0.0-3.0-3.0","tsludklz2rg9fmbgy6qp","male","battle","","","","urgent","{""Q0"":6}"
"6554","","survey-likert","7","118893","0.0-3.0-4.0","tsludklz2rg9fmbgy6qp","male","battle","","","","guilty","{""Q0"":3}"
"2859","","survey-multi-choice","8","121755","0.0-4.0-0.0","tsludklz2rg9fmbgy6qp","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2822","","survey-multi-choice","9","124579","0.0-4.0-1.0","tsludklz2rg9fmbgy6qp","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"8002","","survey-multi-choice","10","132585","0.0-5.0","tsludklz2rg9fmbgy6qp","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"4172","","survey-text","11","136759","0.0-6.0","tsludklz2rg9fmbgy6qp","male","battle","","","","age","{""Q0"":""44""}"
"16155","","survey-text","12","152914","0.0-7.0","tsludklz2rg9fmbgy6qp","male","battle","","","","purpose","{""Q0"":""if I am charitable and giving""}"
"4751","","survey-text","13","157666","0.0-8.0","tsludklz2rg9fmbgy6qp","male","battle","","","","feedback","{""Q0"":""thank you""}"
"11231","debrief.html","external-html","14","169033","0.0-9.0","tsludklz2rg9fmbgy6qp","male","battle","","","","",""
