"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"18269","consent.html","external-html","0","19490","0.0-0.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","",""
"32348","","instructions","1","51846","0.0-1.0","9fxtcsmq2702jjcb9t6o","male","journey","[{""page_index"":0,""viewing_time"":8396},{""page_index"":1,""viewing_time"":18141},{""page_index"":2,""viewing_time"":4778},{""page_index"":3,""viewing_time"":1030}]","","","",""
"85920","","html-slider-response","2","137778","0.0-2.0","9fxtcsmq2702jjcb9t6o","male","journey","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"13614","","survey-likert","3","151406","0.0-3.0-0.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","guilty","{""Q0"":6}"
"2811","","survey-likert","4","154240","0.0-3.0-1.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","peace","{""Q0"":2}"
"2148","","survey-likert","5","156411","0.0-3.0-2.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","sympathy","{""Q0"":6}"
"1602","","survey-likert","6","158035","0.0-3.0-3.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","urgent","{""Q0"":6}"
"2959","","survey-multi-choice","7","161030","0.0-4.0-0.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","self-cancer","{""Q0"":""No""}"
"2634","","survey-multi-choice","8","163691","0.0-4.0-1.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"7269","","survey-multi-choice","9","171023","0.0-5.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3269","","survey-text","10","174316","0.0-6.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","age","{""Q0"":""31""}"
"5067","","survey-text","11","179392","0.0-7.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","purpose","{""Q0"":""I'm not sure.""}"
"4957","","survey-text","12","184361","0.0-8.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","feedback","{""Q0"":""""}"
"14749","debrief.html","external-html","13","199513","0.0-9.0","9fxtcsmq2702jjcb9t6o","male","journey","","","","",""
