"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"35030","consent.html","external-html","0","35165","0.0-0.0","5py3oftebwo8f29qp6yk","male","journey","","","","",""
"65558","","instructions","1","100723","0.0-1.0","5py3oftebwo8f29qp6yk","male","journey","[{""page_index"":0,""viewing_time"":24485},{""page_index"":1,""viewing_time"":33991},{""page_index"":2,""viewing_time"":5380},{""page_index"":3,""viewing_time"":1701}]","","","",""
"75489","","html-slider-response","2","176220","0.0-2.0","5py3oftebwo8f29qp6yk","male","journey","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"10999","","survey-likert","3","187221","0.0-3.0-0.0","5py3oftebwo8f29qp6yk","male","journey","","","","sympathy","{""Q0"":6}"
"23661","","survey-likert","4","210883","0.0-3.0-1.0","5py3oftebwo8f29qp6yk","male","journey","","","","guilty","{""Q0"":1}"
"10603","","survey-likert","5","221488","0.0-3.0-2.0","5py3oftebwo8f29qp6yk","male","journey","","","","peace","{""Q0"":5}"
"5527","","survey-likert","6","227015","0.0-3.0-3.0","5py3oftebwo8f29qp6yk","male","journey","","","","urgent","{""Q0"":6}"
"16259","","survey-multi-choice","7","243276","0.0-4.0-0.0","5py3oftebwo8f29qp6yk","male","journey","","","","self-cancer","{""Q0"":""Yes""}"
"4012","","survey-multi-choice","8","247290","0.0-4.0-1.0","5py3oftebwo8f29qp6yk","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"21908","","survey-multi-choice","9","269204","0.0-5.0","5py3oftebwo8f29qp6yk","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"5159","","survey-text","10","274364","0.0-6.0","5py3oftebwo8f29qp6yk","male","journey","","","","age","{""Q0"":""48""}"
"91251","","survey-text","11","365616","0.0-7.0","5py3oftebwo8f29qp6yk","male","journey","","","","purpose","{""Q0"":""I think you might have been testing for peoples level of generosity or giving to strangers versus the possibility of a higher personal reward. ""}"
"53902","","survey-text","12","419519","0.0-8.0","5py3oftebwo8f29qp6yk","male","journey","","","","feedback","{""Q0"":""Interesting study. I think it would be also interesting to know how people would respond if it was framed as a family member or as someone they know. I would guess people would give up much more of the money up front. ""}"
"50467","debrief.html","external-html","13","470546","0.0-9.0","5py3oftebwo8f29qp6yk","male","journey","","","","",""
