"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5464","consent.html","external-html","0","5547","0.0-0.0","0qcvwk0ooyevwfukfuus","male","literal","","","","",""
"24954","","instructions","1","30503","0.0-1.0","0qcvwk0ooyevwfukfuus","male","literal","[{""page_index"":0,""viewing_time"":5994},{""page_index"":1,""viewing_time"":14232},{""page_index"":2,""viewing_time"":3671},{""page_index"":3,""viewing_time"":1056}]","","","",""
"5191","","html-slider-response","2","35697","0.0-2.0","0qcvwk0ooyevwfukfuus","male","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"11452","","survey-likert","3","47152","0.0-3.0-0.0","0qcvwk0ooyevwfukfuus","male","literal","","","","guilty","{""Q0"":4}"
"5245","","survey-likert","4","52400","0.0-3.0-1.0","0qcvwk0ooyevwfukfuus","male","literal","","","","peace","{""Q0"":2}"
"2470","","survey-likert","5","54871","0.0-3.0-2.0","0qcvwk0ooyevwfukfuus","male","literal","","","","urgent","{""Q0"":3}"
"2176","","survey-likert","6","57049","0.0-3.0-3.0","0qcvwk0ooyevwfukfuus","male","literal","","","","sympathy","{""Q0"":4}"
"2483","","survey-multi-choice","7","59536","0.0-4.0-0.0","0qcvwk0ooyevwfukfuus","male","literal","","","","self-cancer","{""Q0"":""No""}"
"2247","","survey-multi-choice","8","61784","0.0-4.0-1.0","0qcvwk0ooyevwfukfuus","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"8750","","survey-multi-choice","9","70545","0.0-5.0","0qcvwk0ooyevwfukfuus","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$75,000 through $99,999"",""Q3"":""Yes""}"
"5876","","survey-text","10","76424","0.0-6.0","0qcvwk0ooyevwfukfuus","male","literal","","","","age","{""Q0"":""40""}"
"2167","","survey-text","11","78591","0.0-7.0","0qcvwk0ooyevwfukfuus","male","literal","","","","purpose","{""Q0"":""""}"
"3175","","survey-text","12","81768","0.0-8.0","0qcvwk0ooyevwfukfuus","male","literal","","","","feedback","{""Q0"":""""}"
"10164","debrief.html","external-html","13","92122","0.0-9.0","0qcvwk0ooyevwfukfuus","male","literal","","","","",""
