"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3883","consent.html","external-html","0","3970","0.0-0.0","os1m1eqftgj0pznezrha","male","journey","","","","",""
"6014","","instructions","1","9984","0.0-1.0","os1m1eqftgj0pznezrha","male","journey","[{""page_index"":0,""viewing_time"":2922},{""page_index"":1,""viewing_time"":1126},{""page_index"":2,""viewing_time"":1335},{""page_index"":3,""viewing_time"":630}]","","","",""
"5038","","html-slider-response","2","15023","0.0-2.0","os1m1eqftgj0pznezrha","male","journey","","35","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"2074","","survey-likert","3","17099","0.0-3.0-0.0","os1m1eqftgj0pznezrha","male","journey","","","","sympathy","{""Q0"":4}"
"3880","","survey-likert","4","20981","0.0-3.0-1.0","os1m1eqftgj0pznezrha","male","journey","","","","urgent","{""Q0"":5}"
"2936","","survey-likert","5","23918","0.0-3.0-2.0","os1m1eqftgj0pznezrha","male","journey","","","","peace","{""Q0"":6}"
"1972","","survey-likert","6","25890","0.0-3.0-3.0","os1m1eqftgj0pznezrha","male","journey","","","","guilty","{""Q0"":4}"
"6439","","survey-multi-choice","7","32332","0.0-4.0-0.0","os1m1eqftgj0pznezrha","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2147","","survey-multi-choice","8","34481","0.0-4.0-1.0","os1m1eqftgj0pznezrha","male","journey","","","","self-cancer","{""Q0"":""No""}"
"8383","","survey-multi-choice","9","42868","0.0-5.0","os1m1eqftgj0pznezrha","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4353","","survey-text","10","47223","0.0-6.0","os1m1eqftgj0pznezrha","male","journey","","","","age","{""Q0"":""32""}"
"1521","","survey-text","11","48744","0.0-7.0","os1m1eqftgj0pznezrha","male","journey","","","","purpose","{""Q0"":""""}"
"1478","","survey-text","12","50223","0.0-8.0","os1m1eqftgj0pznezrha","male","journey","","","","feedback","{""Q0"":""""}"
"8226","debrief.html","external-html","13","58663","0.0-9.0","os1m1eqftgj0pznezrha","male","journey","","","","",""
