"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3631","consent.html","external-html","0","3818","0.0-0.0","0fbnwdvm7gs36e603g51","female","battle","","","","",""
"35953","","instructions","1","39779","0.0-1.0","0fbnwdvm7gs36e603g51","female","battle","[{""page_index"":0,""viewing_time"":6990},{""page_index"":1,""viewing_time"":21727},{""page_index"":2,""viewing_time"":5808},{""page_index"":3,""viewing_time"":1427}]","","","",""
"108619","","html-slider-response","2","148416","0.0-2.0","0fbnwdvm7gs36e603g51","female","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"12109","","survey-likert","3","160535","0.0-3.0-0.0","0fbnwdvm7gs36e603g51","female","battle","","","","guilty","{""Q0"":5}"
"4338","","survey-likert","4","164879","0.0-3.0-1.0","0fbnwdvm7gs36e603g51","female","battle","","","","sympathy","{""Q0"":6}"
"12681","","survey-likert","5","177565","0.0-3.0-2.0","0fbnwdvm7gs36e603g51","female","battle","","","","urgent","{""Q0"":5}"
"5094","","survey-likert","6","182664","0.0-3.0-3.0","0fbnwdvm7gs36e603g51","female","battle","","","","peace","{""Q0"":5}"
"4422","","survey-multi-choice","7","187096","0.0-4.0-0.0","0fbnwdvm7gs36e603g51","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"3556","","survey-multi-choice","8","190661","0.0-4.0-1.0","0fbnwdvm7gs36e603g51","female","battle","","","","self-cancer","{""Q0"":""No""}"
"16629","","survey-multi-choice","9","207306","0.0-5.0","0fbnwdvm7gs36e603g51","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"6454","","survey-text","10","213765","0.0-6.0","0fbnwdvm7gs36e603g51","female","battle","","","","age","{""Q0"":""50""}"
"86862","","survey-text","11","300632","0.0-7.0","0fbnwdvm7gs36e603g51","female","battle","","","","purpose","{""Q0"":""My willingness to give to an unknown person (the bonus given to a cancer patient that I know nothing about)as opposed to giving to the person in the given scenario.""}"
"2331","","survey-text","12","302969","0.0-8.0","0fbnwdvm7gs36e603g51","female","battle","","","","feedback","{""Q0"":""""}"
"2457","debrief.html","external-html","13","305760","0.0-9.0","0fbnwdvm7gs36e603g51","female","battle","","","","",""
