"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3527","consent.html","external-html","0","3644","0.0-0.0","lqs1uuekcq95yw41fad2","male","journey","","","","",""
"28732","","instructions","1","32377","0.0-1.0","lqs1uuekcq95yw41fad2","male","journey","[{""page_index"":0,""viewing_time"":6155},{""page_index"":1,""viewing_time"":16240},{""page_index"":2,""viewing_time"":4992},{""page_index"":3,""viewing_time"":1344}]","","","",""
"45102","","html-slider-response","2","77481","0.0-2.0","lqs1uuekcq95yw41fad2","male","journey","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"12718","","survey-likert","3","90201","0.0-3.0-0.0","lqs1uuekcq95yw41fad2","male","journey","","","","peace","{""Q0"":4}"
"4468","","survey-likert","4","94672","0.0-3.0-1.0","lqs1uuekcq95yw41fad2","male","journey","","","","sympathy","{""Q0"":5}"
"3349","","survey-likert","5","98024","0.0-3.0-2.0","lqs1uuekcq95yw41fad2","male","journey","","","","urgent","{""Q0"":5}"
"5517","","survey-likert","6","103544","0.0-3.0-3.0","lqs1uuekcq95yw41fad2","male","journey","","","","guilty","{""Q0"":3}"
"4148","","survey-multi-choice","7","107696","0.0-4.0-0.0","lqs1uuekcq95yw41fad2","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"3436","","survey-multi-choice","8","111136","0.0-4.0-1.0","lqs1uuekcq95yw41fad2","male","journey","","","","self-cancer","{""Q0"":""No""}"
"17289","","survey-multi-choice","9","128433","0.0-5.0","lqs1uuekcq95yw41fad2","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4276","","survey-text","10","132713","0.0-6.0","lqs1uuekcq95yw41fad2","male","journey","","","","age","{""Q0"":""35""}"
"3279","","survey-text","11","135992","0.0-7.0","lqs1uuekcq95yw41fad2","male","journey","","","","purpose","{""Q0"":""""}"
"1351","","survey-text","12","137344","0.0-8.0","lqs1uuekcq95yw41fad2","male","journey","","","","feedback","{""Q0"":""""}"
"2117","debrief.html","external-html","13","139714","0.0-9.0","lqs1uuekcq95yw41fad2","male","journey","","","","",""
