"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4262","consent.html","external-html","0","4311","0.0-0.0","zznspmxknjxdj5sujmtp","female","battle","","","","",""
"27268","","instructions","1","31582","0.0-1.0","zznspmxknjxdj5sujmtp","female","battle","[{""page_index"":0,""viewing_time"":14541},{""page_index"":1,""viewing_time"":7009},{""page_index"":2,""viewing_time"":4517},{""page_index"":3,""viewing_time"":1200}]","","","",""
"22546","","html-slider-response","2","54133","0.0-2.0","zznspmxknjxdj5sujmtp","female","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"8615","","survey-likert","3","62752","0.0-3.0-0.0","zznspmxknjxdj5sujmtp","female","battle","","","","guilty","{""Q0"":5}"
"3738","","survey-likert","4","66493","0.0-3.0-1.0","zznspmxknjxdj5sujmtp","female","battle","","","","sympathy","{""Q0"":4}"
"7192","","survey-likert","5","73686","0.0-3.0-2.0","zznspmxknjxdj5sujmtp","female","battle","","","","peace","{""Q0"":4}"
"2812","","survey-likert","6","76500","0.0-3.0-3.0","zznspmxknjxdj5sujmtp","female","battle","","","","urgent","{""Q0"":5}"
"4763","","survey-multi-choice","7","81266","0.0-4.0-0.0","zznspmxknjxdj5sujmtp","female","battle","","","","ff-cancer","{""Q0"":""Prefer not to say""}"
"1936","","survey-multi-choice","8","83207","0.0-4.0-1.0","zznspmxknjxdj5sujmtp","female","battle","","","","self-cancer","{""Q0"":""No""}"
"6501","","survey-multi-choice","9","89725","0.0-5.0","zznspmxknjxdj5sujmtp","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"3616","","survey-text","10","93341","0.0-6.0","zznspmxknjxdj5sujmtp","female","battle","","","","age","{""Q0"":""""}"
"1722","","survey-text","11","95066","0.0-7.0","zznspmxknjxdj5sujmtp","female","battle","","","","purpose","{""Q0"":""""}"
"1287","","survey-text","12","96354","0.0-8.0","zznspmxknjxdj5sujmtp","female","battle","","","","feedback","{""Q0"":""""}"
"4018","debrief.html","external-html","13","100491","0.0-9.0","zznspmxknjxdj5sujmtp","female","battle","","","","",""
