"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"546238","consent.html","external-html","0","546376","0.0-0.0","aog1khr6zlhvd5ub9xso","female","literal","","","","",""
"214423","","instructions","1","760801","0.0-1.0","aog1khr6zlhvd5ub9xso","female","literal","[{""page_index"":0,""viewing_time"":200090},{""page_index"":1,""viewing_time"":10486},{""page_index"":2,""viewing_time"":2827},{""page_index"":3,""viewing_time"":1020}]","","","",""
"30167","","html-slider-response","2","790971","0.0-2.0","aog1khr6zlhvd5ub9xso","female","literal","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"4240","","survey-likert","3","795212","0.0-3.0-0.0","aog1khr6zlhvd5ub9xso","female","literal","","","","peace","{""Q0"":3}"
"3461","","survey-likert","4","798688","0.0-3.0-1.0","aog1khr6zlhvd5ub9xso","female","literal","","","","guilty","{""Q0"":1}"
"2767","","survey-likert","5","801472","0.0-3.0-2.0","aog1khr6zlhvd5ub9xso","female","literal","","","","sympathy","{""Q0"":5}"
"1853","","survey-likert","6","803339","0.0-3.0-3.0","aog1khr6zlhvd5ub9xso","female","literal","","","","urgent","{""Q0"":4}"
"2209","","survey-multi-choice","7","805566","0.0-4.0-0.0","aog1khr6zlhvd5ub9xso","female","literal","","","","ff-cancer","{""Q0"":""No""}"
"1890","","survey-multi-choice","8","807471","0.0-4.0-1.0","aog1khr6zlhvd5ub9xso","female","literal","","","","self-cancer","{""Q0"":""No""}"
"5119","","survey-multi-choice","9","812613","0.0-5.0","aog1khr6zlhvd5ub9xso","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3749","","survey-text","10","816378","0.0-6.0","aog1khr6zlhvd5ub9xso","female","literal","","","","age","{""Q0"":""29""}"
"1522","","survey-text","11","817902","0.0-7.0","aog1khr6zlhvd5ub9xso","female","literal","","","","purpose","{""Q0"":""""}"
"892","","survey-text","12","818795","0.0-8.0","aog1khr6zlhvd5ub9xso","female","literal","","","","feedback","{""Q0"":""""}"
"2063","debrief.html","external-html","13","821091","0.0-9.0","aog1khr6zlhvd5ub9xso","female","literal","","","","",""
