"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"5400","consent.html","external-html","0","5506","0.0-0.0","qoo0syfntaxr02qhs246","male","journey","","","","",""
"248098","","instructions","1","253606","0.0-1.0","qoo0syfntaxr02qhs246","male","journey","[{""page_index"":0,""viewing_time"":238234},{""page_index"":1,""viewing_time"":7112},{""page_index"":2,""viewing_time"":1920},{""page_index"":3,""viewing_time"":832}]","","","",""
"22389","","html-slider-response","2","275997","0.0-2.0","qoo0syfntaxr02qhs246","male","journey","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"13038","","survey-likert","3","289037","0.0-3.0-0.0","qoo0syfntaxr02qhs246","male","journey","","","","guilty","{""Q0"":5}"
"3102","","survey-likert","4","292141","0.0-3.0-1.0","qoo0syfntaxr02qhs246","male","journey","","","","urgent","{""Q0"":5}"
"5631","","survey-likert","5","297773","0.0-3.0-2.0","qoo0syfntaxr02qhs246","male","journey","","","","peace","{""Q0"":4}"
"2758","","survey-likert","6","300533","0.0-3.0-3.0","qoo0syfntaxr02qhs246","male","journey","","","","sympathy","{""Q0"":4}"
"2661","","survey-multi-choice","7","303197","0.0-4.0-0.0","qoo0syfntaxr02qhs246","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2326","","survey-multi-choice","8","305525","0.0-4.0-1.0","qoo0syfntaxr02qhs246","male","journey","","","","self-cancer","{""Q0"":""No""}"
"24994","","survey-multi-choice","9","330526","0.0-5.0","qoo0syfntaxr02qhs246","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3157","","survey-text","10","333686","0.0-6.0","qoo0syfntaxr02qhs246","male","journey","","","","age","{""Q0"":""31""}"
"1535","","survey-text","11","335221","0.0-7.0","qoo0syfntaxr02qhs246","male","journey","","","","purpose","{""Q0"":""""}"
"887","","survey-text","12","336110","0.0-8.0","qoo0syfntaxr02qhs246","male","journey","","","","feedback","{""Q0"":""""}"
"3017","debrief.html","external-html","13","339488","0.0-9.0","qoo0syfntaxr02qhs246","male","journey","","","","",""
