"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"21760","consent.html","external-html","0","22342","0.0-0.0","0zu77vpp3bapfp74l9sa","male","literal","","","","",""
"48105","","instructions","1","70451","0.0-1.0","0zu77vpp3bapfp74l9sa","male","literal","[{""page_index"":0,""viewing_time"":9118},{""page_index"":1,""viewing_time"":28684},{""page_index"":2,""viewing_time"":6690},{""page_index"":3,""viewing_time"":3609}]","","","",""
"62038","","html-slider-response","2","132500","0.0-2.0","0zu77vpp3bapfp74l9sa","male","literal","","10","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"14227","","survey-likert","3","146736","0.0-3.0-0.0","0zu77vpp3bapfp74l9sa","male","literal","","","","sympathy","{""Q0"":4}"
"5037","","survey-likert","4","151780","0.0-3.0-1.0","0zu77vpp3bapfp74l9sa","male","literal","","","","urgent","{""Q0"":4}"
"8282","","survey-likert","5","160068","0.0-3.0-2.0","0zu77vpp3bapfp74l9sa","male","literal","","","","peace","{""Q0"":2}"
"6789","","survey-likert","6","166861","0.0-3.0-3.0","0zu77vpp3bapfp74l9sa","male","literal","","","","guilty","{""Q0"":4}"
"5182","","survey-multi-choice","7","172053","0.0-4.0-0.0","0zu77vpp3bapfp74l9sa","male","literal","","","","self-cancer","{""Q0"":""No""}"
"4120","","survey-multi-choice","8","176186","0.0-4.0-1.0","0zu77vpp3bapfp74l9sa","male","literal","","","","ff-cancer","{""Q0"":""No""}"
"22114","","survey-multi-choice","9","198343","0.0-5.0","0zu77vpp3bapfp74l9sa","male","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"11748","","survey-text","10","210098","0.0-6.0","0zu77vpp3bapfp74l9sa","male","literal","","","","age","{""Q0"":""31""}"
"83956","","survey-text","11","294066","0.0-7.0","0zu77vpp3bapfp74l9sa","male","literal","","","","purpose","{""Q0"":""How humans sympathize with people in life threatening health coditions  ""}"
"5654","","survey-text","12","299725","0.0-8.0","0zu77vpp3bapfp74l9sa","male","literal","","","","feedback","{""Q0"":""no""}"
"9302","debrief.html","external-html","13","311050","0.0-9.0","0zu77vpp3bapfp74l9sa","male","literal","","","","",""
