"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"35405","consent.html","external-html","0","35541","0.0-0.0","s0fn65h5oaf2klbzutnu","female","literal","","","","",""
"31779","","instructions","1","67323","0.0-1.0","s0fn65h5oaf2klbzutnu","female","literal","[{""page_index"":0,""viewing_time"":9771},{""page_index"":1,""viewing_time"":16400},{""page_index"":2,""viewing_time"":4360},{""page_index"":3,""viewing_time"":1248}]","","","",""
"48702","","html-slider-response","2","116028","0.0-2.0","s0fn65h5oaf2klbzutnu","female","literal","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"5365","","survey-likert","3","121395","0.0-3.0-0.0","s0fn65h5oaf2klbzutnu","female","literal","","","","sympathy","{""Q0"":6}"
"3129","","survey-likert","4","124531","0.0-3.0-1.0","s0fn65h5oaf2klbzutnu","female","literal","","","","urgent","{""Q0"":6}"
"23731","","survey-likert","5","148267","0.0-3.0-2.0","s0fn65h5oaf2klbzutnu","female","literal","","","","guilty","{""Q0"":3}"
"17435","","survey-likert","6","165707","0.0-3.0-3.0","s0fn65h5oaf2klbzutnu","female","literal","","","","peace","{""Q0"":3}"
"3562","","survey-multi-choice","7","169275","0.0-4.0-0.0","s0fn65h5oaf2klbzutnu","female","literal","","","","self-cancer","{""Q0"":""No""}"
"4787","","survey-multi-choice","8","174067","0.0-4.0-1.0","s0fn65h5oaf2klbzutnu","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"18670","","survey-multi-choice","9","192748","0.0-5.0","s0fn65h5oaf2klbzutnu","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"5281","","survey-text","10","198035","0.0-6.0","s0fn65h5oaf2klbzutnu","female","literal","","","","age","{""Q0"":""39""}"
"8023","","survey-text","11","206059","0.0-7.0","s0fn65h5oaf2klbzutnu","female","literal","","","","purpose","{""Q0"":""I am not sure?""}"
"2423","","survey-text","12","208483","0.0-8.0","s0fn65h5oaf2klbzutnu","female","literal","","","","feedback","{""Q0"":""No comments at the current time.""}"
"35434","debrief.html","external-html","13","244180","0.0-9.0","s0fn65h5oaf2klbzutnu","female","literal","","","","",""
