"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2991","consent.html","external-html","0","3070","0.0-0.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","",""
"32032","","instructions","1","35103","0.0-1.0","fjjcnvj3nb9qy555zaq1","female","battle","[{""page_index"":0,""viewing_time"":6106},{""page_index"":1,""viewing_time"":19261},{""page_index"":2,""viewing_time"":4365},{""page_index"":3,""viewing_time"":2299}]","","","",""
"56947","","html-slider-response","2","92052","0.0-2.0","fjjcnvj3nb9qy555zaq1","female","battle","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"13228","","survey-likert","3","105282","0.0-3.0-0.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","guilty","{""Q0"":4}"
"5637","","survey-likert","4","110919","0.0-3.0-1.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","urgent","{""Q0"":6}"
"3365","","survey-likert","5","114285","0.0-3.0-2.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","sympathy","{""Q0"":5}"
"2502","","survey-likert","6","116788","0.0-3.0-3.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","peace","{""Q0"":3}"
"2540","","survey-multi-choice","7","119329","0.0-4.0-0.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","self-cancer","{""Q0"":""No""}"
"2984","","survey-multi-choice","8","122314","0.0-4.0-1.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"8002","","survey-multi-choice","9","130321","0.0-5.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"3361","","survey-text","10","133682","0.0-6.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","age","{""Q0"":""27""}"
"19025","","survey-text","11","152708","0.0-7.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","purpose","{""Q0"":""Compassion for people who have experienced cancer in their life vs. not. ""}"
"2748","","survey-text","12","155456","0.0-8.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","feedback","{""Q0"":""N/A""}"
"8425","debrief.html","external-html","13","164031","0.0-9.0","fjjcnvj3nb9qy555zaq1","female","battle","","","","",""
