"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"10732","consent.html","external-html","0","10817","0.0-0.0","27jm00pyykzq8ncea8ut","female","battle","","","","",""
"237734","","instructions","1","248554","0.0-1.0","27jm00pyykzq8ncea8ut","female","battle","[{""page_index"":0,""viewing_time"":212908},{""page_index"":1,""viewing_time"":21935},{""page_index"":2,""viewing_time"":1783},{""page_index"":3,""viewing_time"":1105}]","","","",""
"24961","","html-slider-response","2","273523","0.0-2.0","27jm00pyykzq8ncea8ut","female","battle","","27","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"8441","","survey-likert","3","281971","0.0-3.0-0.0","27jm00pyykzq8ncea8ut","female","battle","","","","guilty","{""Q0"":4}"
"3001","","survey-likert","4","284975","0.0-3.0-1.0","27jm00pyykzq8ncea8ut","female","battle","","","","urgent","{""Q0"":5}"
"11752","","survey-likert","5","296729","0.0-3.0-2.0","27jm00pyykzq8ncea8ut","female","battle","","","","peace","{""Q0"":2}"
"5580","","survey-likert","6","302313","0.0-3.0-3.0","27jm00pyykzq8ncea8ut","female","battle","","","","sympathy","{""Q0"":5}"
"5109","","survey-multi-choice","7","307435","0.0-4.0-0.0","27jm00pyykzq8ncea8ut","female","battle","","","","self-cancer","{""Q0"":""No""}"
"6464","","survey-multi-choice","8","313902","0.0-4.0-1.0","27jm00pyykzq8ncea8ut","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"12011","","survey-multi-choice","9","325929","0.0-5.0","27jm00pyykzq8ncea8ut","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""More than $150,000"",""Q3"":""Yes""}"
"3613","","survey-text","10","329543","0.0-6.0","27jm00pyykzq8ncea8ut","female","battle","","","","age","{""Q0"":""29""}"
"6663","","survey-text","11","336208","0.0-7.0","27jm00pyykzq8ncea8ut","female","battle","","","","purpose","{""Q0"":""decisions""}"
"11812","","survey-text","12","348023","0.0-8.0","27jm00pyykzq8ncea8ut","female","battle","","","","feedback","{""Q0"":""fun""}"
"7272","debrief.html","external-html","13","356695","0.0-9.0","27jm00pyykzq8ncea8ut","female","battle","","","","",""
