"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"2924","consent.html","external-html","0","3144","0.0-0.0","wulhgz5an3pmxnydkamy","male","literal","","","","",""
"18573","","instructions","1","21718","0.0-1.0","wulhgz5an3pmxnydkamy","male","literal","[{""page_index"":0,""viewing_time"":7500},{""page_index"":1,""viewing_time"":8152},{""page_index"":2,""viewing_time"":2007},{""page_index"":3,""viewing_time"":913}]","","","",""
"25870","","html-slider-response","2","47590","0.0-2.0","wulhgz5an3pmxnydkamy","male","literal","","1","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"8854","","survey-likert","3","56445","0.0-3.0-0.0","wulhgz5an3pmxnydkamy","male","literal","","","","sympathy","{""Q0"":5}"
"3471","","survey-likert","4","59917","0.0-3.0-1.0","wulhgz5an3pmxnydkamy","male","literal","","","","urgent","{""Q0"":6}"
"14358","","survey-likert","5","74277","0.0-3.0-2.0","wulhgz5an3pmxnydkamy","male","literal","","","","peace","{""Q0"":0}"
"7583","","survey-likert","6","81861","0.0-3.0-3.0","wulhgz5an3pmxnydkamy","male","literal","","","","guilty","{""Q0"":0}"
"3422","","survey-multi-choice","7","85285","0.0-4.0-0.0","wulhgz5an3pmxnydkamy","male","literal","","","","ff-cancer","{""Q0"":""No""}"
"2815","","survey-multi-choice","8","88101","0.0-4.0-1.0","wulhgz5an3pmxnydkamy","male","literal","","","","self-cancer","{""Q0"":""No""}"
"8625","","survey-multi-choice","9","96734","0.0-5.0","wulhgz5an3pmxnydkamy","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"5590","","survey-text","10","102326","0.0-6.0","wulhgz5an3pmxnydkamy","male","literal","","","","age","{""Q0"":""39""}"
"2710","","survey-text","11","105037","0.0-7.0","wulhgz5an3pmxnydkamy","male","literal","","","","purpose","{""Q0"":""""}"
"1215","","survey-text","12","106253","0.0-8.0","wulhgz5an3pmxnydkamy","male","literal","","","","feedback","{""Q0"":""""}"
"2009","debrief.html","external-html","13","108806","0.0-9.0","wulhgz5an3pmxnydkamy","male","literal","","","","",""
