"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"3495","consent.html","external-html","0","4302","0.0-0.0","cb08msyjmo4k9q2cd7an","female","journey","","","","",""
"7206","","instructions","1","11513","0.0-1.0","cb08msyjmo4k9q2cd7an","female","journey","[{""page_index"":0,""viewing_time"":1642},{""page_index"":1,""viewing_time"":2529},{""page_index"":2,""viewing_time"":2137},{""page_index"":3,""viewing_time"":897}]","","","",""
"18693","","html-slider-response","2","30211","0.0-2.0","cb08msyjmo4k9q2cd7an","female","journey","","35","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"7508","","survey-likert","3","37723","0.0-3.0-0.0","cb08msyjmo4k9q2cd7an","female","journey","","","","guilty","{""Q0"":2}"
"2768","","survey-likert","4","40502","0.0-3.0-1.0","cb08msyjmo4k9q2cd7an","female","journey","","","","peace","{""Q0"":4}"
"3722","","survey-likert","5","44235","0.0-3.0-2.0","cb08msyjmo4k9q2cd7an","female","journey","","","","sympathy","{""Q0"":3}"
"2530","","survey-likert","6","46778","0.0-3.0-3.0","cb08msyjmo4k9q2cd7an","female","journey","","","","urgent","{""Q0"":5}"
"1744","","survey-multi-choice","7","48537","0.0-4.0-0.0","cb08msyjmo4k9q2cd7an","female","journey","","","","self-cancer","{""Q0"":""No""}"
"1710","","survey-multi-choice","8","50261","0.0-4.0-1.0","cb08msyjmo4k9q2cd7an","female","journey","","","","ff-cancer","{""Q0"":""No""}"
"7059","","survey-multi-choice","9","57349","0.0-5.0","cb08msyjmo4k9q2cd7an","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2452","","survey-text","10","59817","0.0-6.0","cb08msyjmo4k9q2cd7an","female","journey","","","","age","{""Q0"":""28""}"
"2032","","survey-text","11","61851","0.0-7.0","cb08msyjmo4k9q2cd7an","female","journey","","","","purpose","{""Q0"":""""}"
"938","","survey-text","12","62792","0.0-8.0","cb08msyjmo4k9q2cd7an","female","journey","","","","feedback","{""Q0"":""""}"
"2038","debrief.html","external-html","13","65179","0.0-9.0","cb08msyjmo4k9q2cd7an","female","journey","","","","",""
