"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"90273","consent.html","external-html","0","90410","0.0-0.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","",""
"47154","","instructions","1","137573","0.0-1.0","5bxgv1uapsbdscdzmr6r","male","journey","[{""page_index"":0,""viewing_time"":33753},{""page_index"":1,""viewing_time"":8047},{""page_index"":2,""viewing_time"":4027},{""page_index"":3,""viewing_time"":1326}]","","","",""
"43955","","html-slider-response","2","181535","0.0-2.0","5bxgv1uapsbdscdzmr6r","male","journey","","25","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"6623","","survey-likert","3","188167","0.0-3.0-0.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","sympathy","{""Q0"":6}"
"8145","","survey-likert","4","196317","0.0-3.0-1.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","guilty","{""Q0"":3}"
"2946","","survey-likert","5","199273","0.0-3.0-2.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","urgent","{""Q0"":5}"
"4149","","survey-likert","6","203430","0.0-3.0-3.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","peace","{""Q0"":3}"
"5417","","survey-multi-choice","7","208854","0.0-4.0-0.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2705","","survey-multi-choice","8","211573","0.0-4.0-1.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","self-cancer","{""Q0"":""No""}"
"12147","","survey-multi-choice","9","223746","0.0-5.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"7416","","survey-text","10","231169","0.0-6.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","age","{""Q0"":""58""}"
"13529","","survey-text","11","244704","0.0-7.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","purpose","{""Q0"":""I'm really unsure.""}"
"2690","","survey-text","12","247398","0.0-8.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","feedback","{""Q0"":""""}"
"6048","debrief.html","external-html","13","253736","0.0-9.0","5bxgv1uapsbdscdzmr6r","male","journey","","","","",""
