"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"33278","consent.html","external-html","0","33394","0.0-0.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","",""
"70385","","instructions","1","103781","0.0-1.0","5b4v3l0umq0gfzm18l0c","female","journey","[{""page_index"":0,""viewing_time"":48082},{""page_index"":1,""viewing_time"":16831},{""page_index"":2,""viewing_time"":4295},{""page_index"":3,""viewing_time"":1176}]","","","",""
"90964","","html-slider-response","2","194748","0.0-2.0","5b4v3l0umq0gfzm18l0c","female","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"14039","","survey-likert","3","208789","0.0-3.0-0.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","peace","{""Q0"":1}"
"7541","","survey-likert","4","216332","0.0-3.0-1.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","urgent","{""Q0"":5}"
"2596","","survey-likert","5","218929","0.0-3.0-2.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","sympathy","{""Q0"":6}"
"5930","","survey-likert","6","224861","0.0-3.0-3.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","guilty","{""Q0"":3}"
"24630","","survey-multi-choice","7","249493","0.0-4.0-0.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"2091","","survey-multi-choice","8","251586","0.0-4.0-1.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","self-cancer","{""Q0"":""No""}"
"16392","","survey-multi-choice","9","267986","0.0-5.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"4805","","survey-text","10","272792","0.0-6.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","age","{""Q0"":""36""}"
"13212","","survey-text","11","286006","0.0-7.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","purpose","{""Q0"":""""}"
"1616","","survey-text","12","287623","0.0-8.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","feedback","{""Q0"":""""}"
"3989","debrief.html","external-html","13","291852","0.0-9.0","5b4v3l0umq0gfzm18l0c","female","journey","","","","",""
