"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"86580","consent.html","external-html","0","86763","0.0-0.0","n70psc8m7y43829y615j","male","battle","","","","",""
"50854","","instructions","1","137620","0.0-1.0","n70psc8m7y43829y615j","male","battle","[{""page_index"":0,""viewing_time"":7714},{""page_index"":1,""viewing_time"":36286},{""page_index"":2,""viewing_time"":5536},{""page_index"":3,""viewing_time"":1318}]","","","",""
"89807","","html-slider-response","2","227429","0.0-2.0","n70psc8m7y43829y615j","male","battle","","45","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"12819","","survey-likert","3","240250","0.0-3.0-0.0","n70psc8m7y43829y615j","male","battle","","","","urgent","{""Q0"":6}"
"19169","","survey-likert","4","259421","0.0-3.0-1.0","n70psc8m7y43829y615j","male","battle","","","","guilty","{""Q0"":3}"
"20848","","survey-likert","5","280271","0.0-3.0-2.0","n70psc8m7y43829y615j","male","battle","","","","peace","{""Q0"":4}"
"7091","","survey-likert","6","287364","0.0-3.0-3.0","n70psc8m7y43829y615j","male","battle","","","","sympathy","{""Q0"":6}"
"10982","","survey-multi-choice","7","298349","0.0-4.0-0.0","n70psc8m7y43829y615j","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"3822","","survey-multi-choice","8","302173","0.0-4.0-1.0","n70psc8m7y43829y615j","male","battle","","","","self-cancer","{""Q0"":""No""}"
"20829","","survey-multi-choice","9","323008","0.0-5.0","n70psc8m7y43829y615j","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"5623","","survey-text","10","328634","0.0-6.0","n70psc8m7y43829y615j","male","battle","","","","age","{""Q0"":""32""}"
"77059","","survey-text","11","405693","0.0-7.0","n70psc8m7y43829y615j","male","battle","","","","purpose","{""Q0"":""What level of sympathy and generosity people would have? ""}"
"38260","","survey-text","12","443955","0.0-8.0","n70psc8m7y43829y615j","male","battle","","","","feedback","{""Q0"":""""}"
"33696","debrief.html","external-html","13","478790","0.0-9.0","n70psc8m7y43829y615j","male","battle","","","","",""
