"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4967","consent.html","external-html","0","5042","0.0-0.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","",""
"77349","","instructions","1","82398","0.0-1.0","oqbawulzjhyhtrj5sbg2","female","battle","[{""page_index"":0,""viewing_time"":60386},{""page_index"":1,""viewing_time"":12891},{""page_index"":2,""viewing_time"":3153},{""page_index"":3,""viewing_time"":919}]","","","",""
"44813","","html-slider-response","2","127215","0.0-2.0","oqbawulzjhyhtrj5sbg2","female","battle","","15","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"7903","","survey-likert","3","135122","0.0-3.0-0.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","sympathy","{""Q0"":4}"
"3397","","survey-likert","4","138522","0.0-3.0-1.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","urgent","{""Q0"":5}"
"8061","","survey-likert","5","146585","0.0-3.0-2.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","guilty","{""Q0"":1}"
"3367","","survey-likert","6","149956","0.0-3.0-3.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","peace","{""Q0"":5}"
"2694","","survey-multi-choice","7","152655","0.0-4.0-0.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","self-cancer","{""Q0"":""No""}"
"2152","","survey-multi-choice","8","154813","0.0-4.0-1.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"7500","","survey-multi-choice","9","162324","0.0-5.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"7152","","survey-text","10","169478","0.0-6.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","age","{""Q0"":""25""}"
"1587","","survey-text","11","171068","0.0-7.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","purpose","{""Q0"":""""}"
"1077","","survey-text","12","172148","0.0-8.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","feedback","{""Q0"":""""}"
"8555","debrief.html","external-html","13","180842","0.0-9.0","oqbawulzjhyhtrj5sbg2","female","battle","","","","",""
