"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"8032","consent.html","external-html","0","8244","0.0-0.0","phptd753agmxokq0rfox","male","battle","","","","",""
"4149","","instructions","1","12395","0.0-1.0","phptd753agmxokq0rfox","male","battle","[{""page_index"":0,""viewing_time"":2104},{""page_index"":1,""viewing_time"":686},{""page_index"":2,""viewing_time"":714},{""page_index"":3,""viewing_time"":644}]","","","",""
"2964","","html-slider-response","2","15361","0.0-2.0","phptd753agmxokq0rfox","male","battle","","35","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"3441","","survey-likert","3","18804","0.0-3.0-0.0","phptd753agmxokq0rfox","male","battle","","","","guilty","{""Q0"":4}"
"1969","","survey-likert","4","20775","0.0-3.0-1.0","phptd753agmxokq0rfox","male","battle","","","","peace","{""Q0"":4}"
"908","","survey-likert","5","21685","0.0-3.0-2.0","phptd753agmxokq0rfox","male","battle","","","","sympathy","{""Q0"":3}"
"2092","","survey-likert","6","23779","0.0-3.0-3.0","phptd753agmxokq0rfox","male","battle","","","","urgent","{""Q0"":6}"
"2100","","survey-multi-choice","7","25882","0.0-4.0-0.0","phptd753agmxokq0rfox","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2288","","survey-multi-choice","8","28172","0.0-4.0-1.0","phptd753agmxokq0rfox","male","battle","","","","ff-cancer","{""Q0"":""No""}"
"7048","","survey-multi-choice","9","35227","0.0-5.0","phptd753agmxokq0rfox","male","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Master’s degree (e.g. MA, MS, MEd)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4026","","survey-text","10","39254","0.0-6.0","phptd753agmxokq0rfox","male","battle","","","","age","{""Q0"":""29""}"
"1051","","survey-text","11","40306","0.0-7.0","phptd753agmxokq0rfox","male","battle","","","","purpose","{""Q0"":""""}"
"1647","","survey-text","12","41954","0.0-8.0","phptd753agmxokq0rfox","male","battle","","","","feedback","{""Q0"":""""}"
"2475","debrief.html","external-html","13","44803","0.0-9.0","phptd753agmxokq0rfox","male","battle","","","","",""
