"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4858","consent.html","external-html","0","5123","0.0-0.0","gf9bezlgo8vla1ukf97v","male","journey","","","","",""
"26893","","instructions","1","32018","0.0-1.0","gf9bezlgo8vla1ukf97v","male","journey","[{""page_index"":0,""viewing_time"":4732},{""page_index"":1,""viewing_time"":15900},{""page_index"":2,""viewing_time"":5257},{""page_index"":3,""viewing_time"":1003}]","","","",""
"19360","","html-slider-response","2","51381","0.0-2.0","gf9bezlgo8vla1ukf97v","male","journey","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_journey.png"" class=""main-trial""/>","trial",""
"6570","","survey-likert","3","57953","0.0-3.0-0.0","gf9bezlgo8vla1ukf97v","male","journey","","","","sympathy","{""Q0"":1}"
"6031","","survey-likert","4","63997","0.0-3.0-1.0","gf9bezlgo8vla1ukf97v","male","journey","","","","guilty","{""Q0"":2}"
"3384","","survey-likert","5","67394","0.0-3.0-2.0","gf9bezlgo8vla1ukf97v","male","journey","","","","urgent","{""Q0"":3}"
"3648","","survey-likert","6","71054","0.0-3.0-3.0","gf9bezlgo8vla1ukf97v","male","journey","","","","peace","{""Q0"":2}"
"4079","","survey-multi-choice","7","75145","0.0-4.0-0.0","gf9bezlgo8vla1ukf97v","male","journey","","","","ff-cancer","{""Q0"":""No""}"
"2453","","survey-multi-choice","8","77610","0.0-4.0-1.0","gf9bezlgo8vla1ukf97v","male","journey","","","","self-cancer","{""Q0"":""No""}"
"26237","","survey-multi-choice","9","103865","0.0-5.0","gf9bezlgo8vla1ukf97v","male","journey","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"4916","","survey-text","10","108790","0.0-6.0","gf9bezlgo8vla1ukf97v","male","journey","","","","age","{""Q0"":""30""}"
"2096","","survey-text","11","110887","0.0-7.0","gf9bezlgo8vla1ukf97v","male","journey","","","","purpose","{""Q0"":""""}"
"1642","","survey-text","12","112530","0.0-8.0","gf9bezlgo8vla1ukf97v","male","journey","","","","feedback","{""Q0"":""""}"
"5486","debrief.html","external-html","13","118383","0.0-9.0","gf9bezlgo8vla1ukf97v","male","journey","","","","",""
