"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"18663","consent.html","external-html","0","18796","0.0-0.0","l54vg7422bd8n87qvqqt","female","journey","","","","",""
"61962","","instructions","1","80759","0.0-1.0","l54vg7422bd8n87qvqqt","female","journey","[{""page_index"":0,""viewing_time"":10952},{""page_index"":1,""viewing_time"":39617},{""page_index"":2,""viewing_time"":9990},{""page_index"":3,""viewing_time"":1402}]","","","",""
"91299","","html-slider-response","2","172059","0.0-2.0","l54vg7422bd8n87qvqqt","female","journey","","50","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"11228","","survey-likert","3","183288","0.0-3.0-0.0","l54vg7422bd8n87qvqqt","female","journey","","","","sympathy","{""Q0"":6}"
"10110","","survey-likert","4","193409","0.0-3.0-1.0","l54vg7422bd8n87qvqqt","female","journey","","","","guilty","{""Q0"":3}"
"3549","","survey-likert","5","196969","0.0-3.0-2.0","l54vg7422bd8n87qvqqt","female","journey","","","","urgent","{""Q0"":6}"
"5312","","survey-likert","6","202292","0.0-3.0-3.0","l54vg7422bd8n87qvqqt","female","journey","","","","peace","{""Q0"":2}"
"3312","","survey-multi-choice","7","205616","0.0-4.0-0.0","l54vg7422bd8n87qvqqt","female","journey","","","","self-cancer","{""Q0"":""No""}"
"3425","","survey-multi-choice","8","209051","0.0-4.0-1.0","l54vg7422bd8n87qvqqt","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"9899","","survey-multi-choice","9","218966","0.0-5.0","l54vg7422bd8n87qvqqt","female","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"6523","","survey-text","10","225499","0.0-6.0","l54vg7422bd8n87qvqqt","female","journey","","","","age","{""Q0"":""36""}"
"36097","","survey-text","11","261597","0.0-7.0","l54vg7422bd8n87qvqqt","female","journey","","","","purpose","{""Q0"":""I think this study was to see the amount of empathy and what someone would donate.""}"
"2860","","survey-text","12","264458","0.0-8.0","l54vg7422bd8n87qvqqt","female","journey","","","","feedback","{""Q0"":""""}"
"19702","debrief.html","external-html","13","284455","0.0-9.0","l54vg7422bd8n87qvqqt","female","journey","","","","",""
