"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"1455748","consent.html","external-html","0","1455850","0.0-0.0","7188m5sm7uepl0ywgqwn","female","journey","","","","",""
"110631","","instructions","1","1566484","0.0-1.0","7188m5sm7uepl0ywgqwn","female","journey","[{""page_index"":0,""viewing_time"":5054},{""page_index"":1,""viewing_time"":100613},{""page_index"":2,""viewing_time"":3485},{""page_index"":3,""viewing_time"":1478}]","","","",""
"19541","","html-slider-response","2","1586029","0.0-2.0","7188m5sm7uepl0ywgqwn","female","journey","","4","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_journey.png"" class=""main-trial""/>","trial",""
"23292","","survey-likert","3","1609324","0.0-3.0-0.0","7188m5sm7uepl0ywgqwn","female","journey","","","","peace","{""Q0"":2}"
"7768","","survey-likert","4","1617097","0.0-3.0-1.0","7188m5sm7uepl0ywgqwn","female","journey","","","","guilty","{""Q0"":3}"
"43733","","survey-likert","5","1660831","0.0-3.0-2.0","7188m5sm7uepl0ywgqwn","female","journey","","","","urgent","{""Q0"":5}"
"2602","","survey-likert","6","1663435","0.0-3.0-3.0","7188m5sm7uepl0ywgqwn","female","journey","","","","sympathy","{""Q0"":6}"
"2699","","survey-multi-choice","7","1666138","0.0-4.0-0.0","7188m5sm7uepl0ywgqwn","female","journey","","","","self-cancer","{""Q0"":""No""}"
"3769","","survey-multi-choice","8","1669910","0.0-4.0-1.0","7188m5sm7uepl0ywgqwn","female","journey","","","","ff-cancer","{""Q0"":""Yes""}"
"11595","","survey-multi-choice","9","1681513","0.0-5.0","7188m5sm7uepl0ywgqwn","female","journey","","","","demographics","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"2742","","survey-text","10","1684258","0.0-6.0","7188m5sm7uepl0ywgqwn","female","journey","","","","age","{""Q0"":""29""}"
"2276","","survey-text","11","1686535","0.0-7.0","7188m5sm7uepl0ywgqwn","female","journey","","","","purpose","{""Q0"":""""}"
"1861","","survey-text","12","1688397","0.0-8.0","7188m5sm7uepl0ywgqwn","female","journey","","","","feedback","{""Q0"":""""}"
"4261","debrief.html","external-html","13","1692817","0.0-9.0","7188m5sm7uepl0ywgqwn","female","journey","","","","",""
