"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"25780","consent.html","external-html","0","25964","0.0-0.0","lsj520eazgsjmryarsrn","female","battle","","","","",""
"92035","","instructions","1","118002","0.0-1.0","lsj520eazgsjmryarsrn","female","battle","[{""page_index"":0,""viewing_time"":15375},{""page_index"":1,""viewing_time"":67438},{""page_index"":2,""viewing_time"":7133},{""page_index"":3,""viewing_time"":2086}]","","","",""
"173194","","html-slider-response","2","291204","0.0-2.0","lsj520eazgsjmryarsrn","female","battle","","20","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"68339","","survey-likert","3","359545","0.0-3.0-0.0","lsj520eazgsjmryarsrn","female","battle","","","","urgent","{""Q0"":5}"
"5772","","survey-likert","4","365364","0.0-3.0-1.0","lsj520eazgsjmryarsrn","female","battle","","","","sympathy","{""Q0"":6}"
"8785","","survey-likert","5","374196","0.0-3.0-2.0","lsj520eazgsjmryarsrn","female","battle","","","","serious","{""Q0"":6}"
"15346","","survey-likert","6","389587","0.0-3.0-3.0","lsj520eazgsjmryarsrn","female","battle","","","","peace","{""Q0"":3}"
"58943","","survey-likert","7","448576","0.0-3.0-4.0","lsj520eazgsjmryarsrn","female","battle","","","","guilty","{""Q0"":2}"
"6960","","survey-multi-choice","8","455574","0.0-4.0-0.0","lsj520eazgsjmryarsrn","female","battle","","","","self-cancer","{""Q0"":""No""}"
"4436","","survey-multi-choice","9","460063","0.0-4.0-1.0","lsj520eazgsjmryarsrn","female","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"16947","","survey-multi-choice","10","477042","0.0-5.0","lsj520eazgsjmryarsrn","female","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"7723","","survey-text","11","484791","0.0-6.0","lsj520eazgsjmryarsrn","female","battle","","","","age","{""Q0"":""35""}"
"213433","","survey-text","12","698228","0.0-7.0","lsj520eazgsjmryarsrn","female","battle","","","","purpose","{""Q0"":""To see how much people are willing to donate (or not) in a given scenario, perhaps compared to another scenario or a control group. Perhaps also seeing if there are any patterns or correlations between giving and certain peoples demographics.""}"
"4142","","survey-text","13","702374","0.0-8.0","lsj520eazgsjmryarsrn","female","battle","","","","feedback","{""Q0"":""""}"
"17477","debrief.html","external-html","14","720221","0.0-9.0","lsj520eazgsjmryarsrn","female","battle","","","","",""
