"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"6499","consent.html","external-html","0","6851","0.0-0.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","",""
"34543","","instructions","1","41395","0.0-1.0","ohx0o4c7b08oe7a2xbd4","male","battle","[{""page_index"":0,""viewing_time"":6616},{""page_index"":1,""viewing_time"":21719},{""page_index"":2,""viewing_time"":5128},{""page_index"":3,""viewing_time"":1079}]","","","",""
"40148","","html-slider-response","2","81546","0.0-2.0","ohx0o4c7b08oe7a2xbd4","male","battle","","40","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_battle.png"" class=""main-trial""/>","trial",""
"18802","","survey-likert","3","100350","0.0-3.0-0.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","guilty","{""Q0"":1}"
"5679","","survey-likert","4","106033","0.0-3.0-1.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","sympathy","{""Q0"":5}"
"3428","","survey-likert","5","109465","0.0-3.0-2.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","peace","{""Q0"":3}"
"3200","","survey-likert","6","112670","0.0-3.0-3.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","serious","{""Q0"":6}"
"3508","","survey-likert","7","116182","0.0-3.0-4.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","urgent","{""Q0"":5}"
"3660","","survey-multi-choice","8","119849","0.0-4.0-0.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","self-cancer","{""Q0"":""No""}"
"2572","","survey-multi-choice","9","122429","0.0-4.0-1.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","ff-cancer","{""Q0"":""Yes""}"
"9132","","survey-multi-choice","10","131572","0.0-5.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","demographics","{""Q0"":""Male"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$10,000 through $24,999"",""Q3"":""Yes""}"
"4091","","survey-text","11","135668","0.0-6.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","age","{""Q0"":""47""}"
"2510","","survey-text","12","138180","0.0-7.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","purpose","{""Q0"":""""}"
"1328","","survey-text","13","139509","0.0-8.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","feedback","{""Q0"":""""}"
"3160","debrief.html","external-html","14","143057","0.0-9.0","ohx0o4c7b08oe7a2xbd4","male","battle","","","","",""
