"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"228207","consent.html","external-html","0","228986","0.0-0.0","r9s80kalt6m7zcujuk8t","female","battle","","","","",""
"35516","","instructions","1","264506","0.0-1.0","r9s80kalt6m7zcujuk8t","female","battle","[{""page_index"":0,""viewing_time"":6013},{""page_index"":1,""viewing_time"":22475},{""page_index"":2,""viewing_time"":4829},{""page_index"":3,""viewing_time"":2198}]","","","",""
"24959","","html-slider-response","2","289469","0.0-2.0","r9s80kalt6m7zcujuk8t","female","battle","","0","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_battle.png"" class=""main-trial""/>","trial",""
"6624","","survey-likert","3","296097","0.0-3.0-0.0","r9s80kalt6m7zcujuk8t","female","battle","","","","peace","{""Q0"":3}"
"6836","","survey-likert","4","302976","0.0-3.0-1.0","r9s80kalt6m7zcujuk8t","female","battle","","","","guilty","{""Q0"":2}"
"4280","","survey-likert","5","307296","0.0-3.0-2.0","r9s80kalt6m7zcujuk8t","female","battle","","","","urgent","{""Q0"":6}"
"4681","","survey-likert","6","312018","0.0-3.0-3.0","r9s80kalt6m7zcujuk8t","female","battle","","","","serious","{""Q0"":6}"
"4283","","survey-likert","7","316338","0.0-3.0-4.0","r9s80kalt6m7zcujuk8t","female","battle","","","","sympathy","{""Q0"":5}"
"2881","","survey-multi-choice","8","319250","0.0-4.0-0.0","r9s80kalt6m7zcujuk8t","female","battle","","","","self-cancer","{""Q0"":""No""}"
"3205","","survey-multi-choice","9","322511","0.0-4.0-1.0","r9s80kalt6m7zcujuk8t","female","battle","","","","ff-cancer","{""Q0"":""No""}"
"40075","","survey-multi-choice","10","362643","0.0-5.0","r9s80kalt6m7zcujuk8t","female","battle","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3165","","survey-text","11","365856","0.0-6.0","r9s80kalt6m7zcujuk8t","female","battle","","","","age","{""Q0"":""23""}"
"2436","","survey-text","12","368294","0.0-7.0","r9s80kalt6m7zcujuk8t","female","battle","","","","purpose","{""Q0"":""""}"
"2546","","survey-text","13","370842","0.0-8.0","r9s80kalt6m7zcujuk8t","female","battle","","","","feedback","{""Q0"":""""}"
"19050","debrief.html","external-html","14","390284","0.0-9.0","r9s80kalt6m7zcujuk8t","female","battle","","","","",""
