"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"69196","consent.html","external-html","0","69362","0.0-0.0","zdxectfdm62swgls8g20","male","literal","","","","",""
"100296","","instructions","1","169668","0.0-1.0","zdxectfdm62swgls8g20","male","literal","[{""page_index"":0,""viewing_time"":28132},{""page_index"":1,""viewing_time"":53807},{""page_index"":2,""viewing_time"":15641},{""page_index"":3,""viewing_time"":2715}]","","","",""
"101887","","html-slider-response","2","271558","0.0-2.0","zdxectfdm62swgls8g20","male","literal","","14","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_male_literal.png"" class=""main-trial""/>","trial",""
"30417","","survey-likert","3","301978","0.0-3.0-0.0","zdxectfdm62swgls8g20","male","literal","","","","urgent","{""Q0"":4}"
"17216","","survey-likert","4","319198","0.0-3.0-1.0","zdxectfdm62swgls8g20","male","literal","","","","peace","{""Q0"":5}"
"11837","","survey-likert","5","331038","0.0-3.0-2.0","zdxectfdm62swgls8g20","male","literal","","","","sympathy","{""Q0"":4}"
"21138","","survey-likert","6","352179","0.0-3.0-3.0","zdxectfdm62swgls8g20","male","literal","","","","serious","{""Q0"":4}"
"10604","","survey-likert","7","362788","0.0-3.0-4.0","zdxectfdm62swgls8g20","male","literal","","","","guilty","{""Q0"":5}"
"17743","","survey-multi-choice","8","380537","0.0-4.0-0.0","zdxectfdm62swgls8g20","male","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"8270","","survey-multi-choice","9","388811","0.0-4.0-1.0","zdxectfdm62swgls8g20","male","literal","","","","self-cancer","{""Q0"":""No""}"
"30280","","survey-multi-choice","10","419111","0.0-5.0","zdxectfdm62swgls8g20","male","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"21322","","survey-text","11","440438","0.0-6.0","zdxectfdm62swgls8g20","male","literal","","","","age","{""Q0"":""1990""}"
"86617","","survey-text","12","527058","0.0-7.0","zdxectfdm62swgls8g20","male","literal","","","","purpose","{""Q0"":""Help for cancer people""}"
"29457","","survey-text","13","556517","0.0-8.0","zdxectfdm62swgls8g20","male","literal","","","","feedback","{""Q0"":""good survey. It is helpful for cancer people""}"
"153683","debrief.html","external-html","14","710556","0.0-9.0","zdxectfdm62swgls8g20","male","literal","","","","",""
