"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"15014","consent.html","external-html","0","15112","0.0-0.0","9axet904bjrkbfsfuj2p","female","literal","","","","",""
"130007","","instructions","1","145127","0.0-1.0","9axet904bjrkbfsfuj2p","female","literal","[{""page_index"":0,""viewing_time"":7151},{""page_index"":1,""viewing_time"":116296},{""page_index"":2,""viewing_time"":4496},{""page_index"":3,""viewing_time"":2064}]","","","",""
"117886","","html-slider-response","2","263015","0.0-2.0","9axet904bjrkbfsfuj2p","female","literal","","45","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"6383","","survey-likert","3","269399","0.0-3.0-0.0","9axet904bjrkbfsfuj2p","female","literal","","","","serious","{""Q0"":6}"
"131741","","survey-likert","4","401142","0.0-3.0-1.0","9axet904bjrkbfsfuj2p","female","literal","","","","guilty","{""Q0"":4}"
"4269","","survey-likert","5","405414","0.0-3.0-2.0","9axet904bjrkbfsfuj2p","female","literal","","","","sympathy","{""Q0"":5}"
"29852","","survey-likert","6","435270","0.0-3.0-3.0","9axet904bjrkbfsfuj2p","female","literal","","","","peace","{""Q0"":4}"
"2701","","survey-likert","7","437974","0.0-3.0-4.0","9axet904bjrkbfsfuj2p","female","literal","","","","urgent","{""Q0"":5}"
"4389","","survey-multi-choice","8","442367","0.0-4.0-0.0","9axet904bjrkbfsfuj2p","female","literal","","","","self-cancer","{""Q0"":""No""}"
"4068","","survey-multi-choice","9","446439","0.0-4.0-1.0","9axet904bjrkbfsfuj2p","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"11280","","survey-multi-choice","10","457727","0.0-5.0","9axet904bjrkbfsfuj2p","female","literal","","","","demographics","{""Q0"":""Male"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""Less than $10,000"",""Q3"":""Yes""}"
"5036","","survey-text","11","462767","0.0-6.0","9axet904bjrkbfsfuj2p","female","literal","","","","age","{""Q0"":""32""}"
"43934","","survey-text","12","506702","0.0-7.0","9axet904bjrkbfsfuj2p","female","literal","","","","purpose","{""Q0"":""I think you were testing generosity versus greed. You set it up so that we would have to put value on the stranger versus value to ourselves. That's just my guess though.""}"
"3728","","survey-text","13","510430","0.0-8.0","9axet904bjrkbfsfuj2p","female","literal","","","","feedback","{""Q0"":""""}"
"29221","debrief.html","external-html","14","539838","0.0-9.0","9axet904bjrkbfsfuj2p","female","literal","","","","",""
