"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","view_history","response","stimulus","qtype","responses"
"4518","consent.html","external-html","0","4668","0.0-0.0","29pb4j4sbqnfosh2hw72","female","literal","","","","",""
"19952","","instructions","1","24621","0.0-1.0","29pb4j4sbqnfosh2hw72","female","literal","[{""page_index"":0,""viewing_time"":10052},{""page_index"":1,""viewing_time"":7299},{""page_index"":2,""viewing_time"":1840},{""page_index"":3,""viewing_time"":760}]","","","",""
"35666","","html-slider-response","2","60289","0.0-2.0","29pb4j4sbqnfosh2hw72","female","literal","","5","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_female_literal.png"" class=""main-trial""/>","trial",""
"9732","","survey-likert","3","70022","0.0-3.0-0.0","29pb4j4sbqnfosh2hw72","female","literal","","","","peace","{""Q0"":5}"
"2863","","survey-likert","4","72887","0.0-3.0-1.0","29pb4j4sbqnfosh2hw72","female","literal","","","","guilty","{""Q0"":0}"
"2064","","survey-likert","5","74952","0.0-3.0-2.0","29pb4j4sbqnfosh2hw72","female","literal","","","","serious","{""Q0"":4}"
"2600","","survey-likert","6","77553","0.0-3.0-3.0","29pb4j4sbqnfosh2hw72","female","literal","","","","sympathy","{""Q0"":4}"
"3369","","survey-likert","7","80924","0.0-3.0-4.0","29pb4j4sbqnfosh2hw72","female","literal","","","","urgent","{""Q0"":4}"
"1759","","survey-multi-choice","8","82685","0.0-4.0-0.0","29pb4j4sbqnfosh2hw72","female","literal","","","","self-cancer","{""Q0"":""No""}"
"2182","","survey-multi-choice","9","84869","0.0-4.0-1.0","29pb4j4sbqnfosh2hw72","female","literal","","","","ff-cancer","{""Q0"":""Yes""}"
"7720","","survey-multi-choice","10","92594","0.0-5.0","29pb4j4sbqnfosh2hw72","female","literal","","","","demographics","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"2221","","survey-text","11","94818","0.0-6.0","29pb4j4sbqnfosh2hw72","female","literal","","","","age","{""Q0"":""31""}"
"11662","","survey-text","12","106483","0.0-7.0","29pb4j4sbqnfosh2hw72","female","literal","","","","purpose","{""Q0"":""to see whether we would give our own money or potential bonus for different reasons""}"
"1925","","survey-text","13","108409","0.0-8.0","29pb4j4sbqnfosh2hw72","female","literal","","","","feedback","{""Q0"":""""}"
"9001","debrief.html","external-html","14","117976","0.0-9.0","29pb4j4sbqnfosh2hw72","female","literal","","","","",""
