"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"5785","consent.html","external-html","0","5880","0.0-0.0","25fy7ozqa0d29or2km88","female","journey","","","","","",""
"2009","","image-button-response","1","7891","0.0-1.0","25fy7ozqa0d29or2km88","female","journey","check-1.png","1","check1","","",""
"9459","","image-button-response","2","17352","0.0-2.0","25fy7ozqa0d29or2km88","female","journey","check-2.png","2","check2","","",""
"32962","","instructions","3","50314","0.0-3.0","25fy7ozqa0d29or2km88","female","journey","","","","[{""page_index"":0,""viewing_time"":12273},{""page_index"":1,""viewing_time"":12825},{""page_index"":2,""viewing_time"":6615},{""page_index"":3,""viewing_time"":1249}]","",""
"11248","","html-slider-response","4","61564","0.0-4.0","25fy7ozqa0d29or2km88","female","journey","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fj.png"" class=""main-trial""/>","","trial","","50",""
"37326","","survey-text","5","98892","0.0-5.0","25fy7ozqa0d29or2km88","female","journey","","","description","","","{""Q0"":""she has hit hard time and is struggling. she cant seem to get it together""}"
"5781","","survey-likert","6","104674","0.0-6.0-0.0","25fy7ozqa0d29or2km88","female","journey","","","sympathy","","","{""Q0"":6}"
"1908","","survey-likert","7","106587","0.0-6.0-1.0","25fy7ozqa0d29or2km88","female","journey","","","urgent","","","{""Q0"":6}"
"5756","","survey-text","8","112346","0.0-7.0","25fy7ozqa0d29or2km88","female","journey","","","past-donations","","","{""Q0"":""12""}"
"2934","","survey-multi-choice","9","115283","0.0-8.0-0.0","25fy7ozqa0d29or2km88","female","journey","","","self-cancer","","","{""Q0"":""Prefer not to say""}"
"2414","","survey-multi-choice","10","117701","0.0-8.0-1.0","25fy7ozqa0d29or2km88","female","journey","","","ff-cancer","","","{""Q0"":""Prefer not to say""}"
"9127","","survey-multi-choice","11","126837","0.0-9.0","25fy7ozqa0d29or2km88","female","journey","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"34736","","survey-text","12","161576","0.0-10.0","25fy7ozqa0d29or2km88","female","journey","","","age","","","{""Q0"":""21""}"
"6614","","survey-text","13","168191","0.0-11.0","25fy7ozqa0d29or2km88","female","journey","","","purpose","","","{""Q0"":""i have no clue""}"
"1371","","survey-text","14","169563","0.0-12.0","25fy7ozqa0d29or2km88","female","journey","","","feedback","","","{""Q0"":""""}"
"3547","debrief.html","external-html","15","173391","0.0-13.0","25fy7ozqa0d29or2km88","female","journey","","","","","",""
