"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"26118","consent.html","external-html","0","26267","0.0-0.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","","","",""
"1498","","image-button-response","1","27767","0.0-1.0","c0e0gljpwmf4qmzo6wqx","male","literal","check-1.png","1","check1","","",""
"2575","","image-button-response","2","30343","0.0-2.0","c0e0gljpwmf4qmzo6wqx","male","literal","check-2.png","2","check2","","",""
"28319","","instructions","3","58663","0.0-3.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","","[{""page_index"":0,""viewing_time"":6175},{""page_index"":1,""viewing_time"":14392},{""page_index"":2,""viewing_time"":6856},{""page_index"":3,""viewing_time"":896}]","",""
"41845","","html-slider-response","4","100511","0.0-4.0","c0e0gljpwmf4qmzo6wqx","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","30",""
"83431","","survey-text","5","183942","0.0-5.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","description","","","{""Q0"":""Jason was diagnosed with Stage II Lymphoma and is currently undergoing chemotherapy. He's slowly improving, but needs help with covering the hospital expenses.""}"
"8615","","survey-likert","6","192560","0.0-6.0-0.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","urgent","","","{""Q0"":4}"
"4130","","survey-likert","7","196695","0.0-6.0-1.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","sympathy","","","{""Q0"":5}"
"5676","","survey-text","8","202374","0.0-7.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","past-donations","","","{""Q0"":""4""}"
"3511","","survey-multi-choice","9","205887","0.0-8.0-0.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","ff-cancer","","","{""Q0"":""No""}"
"1586","","survey-multi-choice","10","207479","0.0-8.0-1.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"10327","","survey-multi-choice","11","217816","0.0-9.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Associate degree (e.g. AA, AS)"",""Q2"":""$25,000 through $49,999"",""Q3"":""Yes""}"
"2635","","survey-text","12","220455","0.0-10.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","age","","","{""Q0"":""22""}"
"26879","","survey-text","13","247335","0.0-11.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","purpose","","","{""Q0"":""How different people feel about donating to causes when their own money is at stake.""}"
"2927","","survey-text","14","250263","0.0-12.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","feedback","","","{""Q0"":""""}"
"10587","debrief.html","external-html","15","261201","0.0-13.0","c0e0gljpwmf4qmzo6wqx","male","literal","","","","","",""
