"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"83870","consent.html","external-html","0","84101","0.0-0.0","hz2870b2rk5h00ubknyv","male","literal","","","","","",""
"2430","","image-button-response","1","86538","0.0-1.0","hz2870b2rk5h00ubknyv","male","literal","check-1.png","1","check1","","",""
"6864","","image-button-response","2","93408","0.0-2.0","hz2870b2rk5h00ubknyv","male","literal","check-2.png","2","check2","","",""
"28913","","instructions","3","122323","0.0-3.0","hz2870b2rk5h00ubknyv","male","literal","","","","[{""page_index"":0,""viewing_time"":4390},{""page_index"":1,""viewing_time"":16927},{""page_index"":2,""viewing_time"":6472},{""page_index"":3,""viewing_time"":1120}]","",""
"34304","","html-slider-response","4","156633","0.0-4.0","hz2870b2rk5h00ubknyv","male","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_ml.png"" class=""main-trial""/>","","trial","","5",""
"48189","","survey-text","5","204827","0.0-5.0","hz2870b2rk5h00ubknyv","male","literal","","","description","","","{""Q0"":""Jason is a very nice person. Unfortunately, after thyroid surgery, the doctors discovered he has Lymphoma cancer. He is undergoing chemotherapy and needs financial help. ""}"
"6060","","survey-likert","6","210892","0.0-6.0-0.0","hz2870b2rk5h00ubknyv","male","literal","","","urgent","","","{""Q0"":5}"
"2841","","survey-likert","7","213739","0.0-6.0-1.0","hz2870b2rk5h00ubknyv","male","literal","","","sympathy","","","{""Q0"":5}"
"2601","","survey-text","8","216346","0.0-7.0","hz2870b2rk5h00ubknyv","male","literal","","","past-donations","","","{""Q0"":""0""}"
"3436","","survey-multi-choice","9","219788","0.0-8.0-0.0","hz2870b2rk5h00ubknyv","male","literal","","","ff-cancer","","","{""Q0"":""No""}"
"1530","","survey-multi-choice","10","221323","0.0-8.0-1.0","hz2870b2rk5h00ubknyv","male","literal","","","self-cancer","","","{""Q0"":""No""}"
"8759","","survey-multi-choice","11","230100","0.0-9.0","hz2870b2rk5h00ubknyv","male","literal","","","demographics","","","{""Q0"":""Male"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"2801","","survey-text","12","232907","0.0-10.0","hz2870b2rk5h00ubknyv","male","literal","","","age","","","{""Q0"":""28""}"
"6755","","survey-text","13","239667","0.0-11.0","hz2870b2rk5h00ubknyv","male","literal","","","purpose","","","{""Q0"":""How giving we are""}"
"2604","","survey-text","14","242274","0.0-12.0","hz2870b2rk5h00ubknyv","male","literal","","","feedback","","","{""Q0"":""""}"
"7478","debrief.html","external-html","15","250463","0.0-13.0","hz2870b2rk5h00ubknyv","male","literal","","","","","",""
