"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"4797","consent.html","external-html","0","5051","0.0-0.0","x5357wwgp2qjacpaq84m","female","literal","","","","","",""
"1685","","image-button-response","1","6744","0.0-1.0","x5357wwgp2qjacpaq84m","female","literal","check-1.png","1","check1","","",""
"2857","","image-button-response","2","9603","0.0-2.0","x5357wwgp2qjacpaq84m","female","literal","check-2.png","2","check2","","",""
"22205","","instructions","3","31810","0.0-3.0","x5357wwgp2qjacpaq84m","female","literal","","","","[{""page_index"":0,""viewing_time"":2406},{""page_index"":1,""viewing_time"":13758},{""page_index"":2,""viewing_time"":4978},{""page_index"":3,""viewing_time"":1060}]","",""
"12340","","html-slider-response","4","44154","0.0-4.0","x5357wwgp2qjacpaq84m","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fl.png"" class=""main-trial""/>","","trial","","5",""
"15936","","survey-text","5","60093","0.0-5.0","x5357wwgp2qjacpaq84m","female","literal","","","description","","","{""Q0"":""Jennifer is suffering from lymphoma. She needs to gather funds to pay for treatment.""}"
"5341","","survey-likert","6","65441","0.0-6.0-0.0","x5357wwgp2qjacpaq84m","female","literal","","","sympathy","","","{""Q0"":6}"
"3914","","survey-likert","7","69360","0.0-6.0-1.0","x5357wwgp2qjacpaq84m","female","literal","","","urgent","","","{""Q0"":5}"
"2364","","survey-text","8","71731","0.0-7.0","x5357wwgp2qjacpaq84m","female","literal","","","past-donations","","","{""Q0"":""2""}"
"2605","","survey-multi-choice","9","74346","0.0-8.0-0.0","x5357wwgp2qjacpaq84m","female","literal","","","ff-cancer","","","{""Q0"":""No""}"
"2251","","survey-multi-choice","10","76604","0.0-8.0-1.0","x5357wwgp2qjacpaq84m","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"9974","","survey-multi-choice","11","86602","0.0-9.0","x5357wwgp2qjacpaq84m","female","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""Bachelor’s degree (e.g. BA, BS)"",""Q2"":""Less than $10,000"",""Q3"":""No""}"
"2557","","survey-text","12","89163","0.0-10.0","x5357wwgp2qjacpaq84m","female","literal","","","age","","","{""Q0"":""21""}"
"1875","","survey-text","13","91042","0.0-11.0","x5357wwgp2qjacpaq84m","female","literal","","","purpose","","","{""Q0"":""""}"
"869","","survey-text","14","91914","0.0-12.0","x5357wwgp2qjacpaq84m","female","literal","","","feedback","","","{""Q0"":""""}"
"2040","debrief.html","external-html","15","94646","0.0-13.0","x5357wwgp2qjacpaq84m","female","literal","","","","","",""
