"rt","url","trial_type","trial_index","time_elapsed","internal_node_id","ppt","recipient_sex","metaphor","stimulus","button_pressed","qtype","view_history","response","responses"
"10810","consent.html","external-html","0","11102","0.0-0.0","tf3xonytl4jagsno9cql","female","literal","","","","","",""
"1790","","image-button-response","1","12901","0.0-1.0","tf3xonytl4jagsno9cql","female","literal","check-1.png","1","check1","","",""
"2620","","image-button-response","2","15528","0.0-2.0","tf3xonytl4jagsno9cql","female","literal","check-2.png","2","check2","","",""
"27767","","instructions","3","43298","0.0-3.0","tf3xonytl4jagsno9cql","female","literal","","","","[{""page_index"":0,""viewing_time"":2596},{""page_index"":1,""viewing_time"":13956},{""page_index"":2,""viewing_time"":10335},{""page_index"":3,""viewing_time"":877}]","",""
"56474","","html-slider-response","4","99778","0.0-4.0","tf3xonytl4jagsno9cql","female","literal","<h3>Please carefully read the following campaign, and indicate below how     much you would donate.</h3><p>Once you are satisfied, press ""Continue"" at the bottom.</p>    <br><img src=""condition_fl.png"" class=""main-trial""/>","","trial","","5",""
"20154","","survey-text","5","119937","0.0-5.0","tf3xonytl4jagsno9cql","female","literal","","","description","","","{""Q0"":""Jennifer has cancer. She needs treatment for the cancer.""}"
"30202","","survey-likert","6","150142","0.0-6.0-0.0","tf3xonytl4jagsno9cql","female","literal","","","urgent","","","{""Q0"":5}"
"4405","","survey-likert","7","154568","0.0-6.0-1.0","tf3xonytl4jagsno9cql","female","literal","","","sympathy","","","{""Q0"":5}"
"2835","","survey-text","8","157420","0.0-7.0","tf3xonytl4jagsno9cql","female","literal","","","past-donations","","","{""Q0"":""6""}"
"2621","","survey-multi-choice","9","160053","0.0-8.0-0.0","tf3xonytl4jagsno9cql","female","literal","","","ff-cancer","","","{""Q0"":""Yes""}"
"1702","","survey-multi-choice","10","161769","0.0-8.0-1.0","tf3xonytl4jagsno9cql","female","literal","","","self-cancer","","","{""Q0"":""No""}"
"8036","","survey-multi-choice","11","169852","0.0-9.0","tf3xonytl4jagsno9cql","female","literal","","","demographics","","","{""Q0"":""Female"",""Q1"":""High school degree or equivalent (e.g. GED)"",""Q2"":""$50,000 through $74,999"",""Q3"":""Yes""}"
"3437","","survey-text","12","173302","0.0-10.0","tf3xonytl4jagsno9cql","female","literal","","","age","","","{""Q0"":""35""}"
"5275","","survey-text","13","178581","0.0-11.0","tf3xonytl4jagsno9cql","female","literal","","","purpose","","","{""Q0"":""""}"
"972","","survey-text","14","179557","0.0-12.0","tf3xonytl4jagsno9cql","female","literal","","","feedback","","","{""Q0"":""""}"
"5498","debrief.html","external-html","15","185370","0.0-13.0","tf3xonytl4jagsno9cql","female","literal","","","","","",""
